id_orden,id_cliente,id_empleado,id_tienda,id_metodo_pago,fecha_orden,estado
3031,276,22,13,2,2024-06-16 10:45:00,Completada
2659,482,25,7,4,2024-06-16 11:30:00,Completada
24,500,23,13,6,2024-06-16 14:20:00,Completada
4375,86,18,17,5,2024-06-16 21:35:00,Completada
2411,107,4,11,3,2024-06-17 08:40:00,Completada
3014,127,14,10,2,2024-06-17 10:32:00,Completada
1675,202,1,20,3,2024-06-17 16:57:00,Completada
526,258,2,20,1,2024-06-17 19:28:00,Completada
4650,168,6,14,6,2024-06-17 21:39:00,Completada
4985,284,11,10,5,2024-06-17 22:03:00,Completada
3515,287,9,20,6,2024-06-18 08:49:00,Cancelada
1797,95,3,10,5,2024-06-18 10:26:00,Completada
4733,425,7,16,3,2024-06-18 11:21:00,Completada
3156,227,15,14,1,2024-06-18 13:43:00,Pendiente
2961,77,5,8,3,2024-06-18 16:04:00,Completada
1369,3,2,16,4,2024-06-18 18:45:00,Completada
1143,470,24,11,5,2024-06-18 21:20:00,Completada
2833,296,7,3,5,2024-06-19 16:21:00,Completada
2423,124,14,9,2,2024-06-19 20:44:00,Completada
243,190,14,9,3,2024-06-20 17:24:00,Completada
3455,249,12,2,3,2024-06-20 19:11:00,Completada
3459,391,5,14,3,2024-06-20 22:06:00,Completada
2076,209,6,17,1,2024-06-21 09:25:00,Cancelada
949,322,2,15,6,2024-06-21 18:55:00,Completada
4798,134,20,9,1,2024-06-21 20:48:00,Completada
1843,318,3,16,2,2024-06-22 11:17:00,Completada
1774,481,4,16,1,2024-06-22 11:23:00,Completada
4962,155,9,16,1,2024-06-22 17:24:00,Enviada
4731,401,13,1,2,2024-06-22 18:01:00,Devuelta
4274,244,13,1,5,2024-06-22 22:56:00,Completada
1812,451,23,12,1,2024-06-23 11:18:00,Completada
1992,262,23,10,5,2024-06-23 16:23:00,Completada
1697,241,16,9,3,2024-06-23 17:34:00,Completada
3023,406,22,2,6,2024-06-23 17:53:00,Completada
4018,206,24,8,6,2024-06-23 19:15:00,Enviada
1311,461,4,20,5,2024-06-24 14:41:00,Completada
1459,469,11,2,6,2024-06-24 15:03:00,Completada
3024,388,5,9,6,2024-06-24 16:20:00,Completada
3240,282,24,4,2,2024-06-24 17:31:00,Completada
4094,16,25,15,2,2024-06-24 19:08:00,Completada
4490,392,2,6,4,2024-06-24 20:18:00,Completada
1579,324,11,20,5,2024-06-25 10:10:00,Enviada
4357,18,8,18,3,2024-06-25 12:53:00,Completada
641,294,11,20,6,2024-06-25 17:30:00,Devuelta
598,172,14,4,2,2024-06-25 19:23:00,Completada
2432,250,24,17,4,2024-06-25 20:52:00,Completada
1275,412,7,5,1,2024-06-26 09:41:00,Completada
2472,426,1,15,3,2024-06-26 10:28:00,Enviada
186,483,24,11,1,2024-06-26 13:39:00,Completada
3100,417,23,13,1,2024-06-26 13:58:00,Completada
566,474,20,9,6,2024-06-26 18:13:00,Completada
1153,264,24,6,1,2024-06-26 21:07:00,Completada
4515,425,10,13,5,2024-06-27 09:59:00,Completada
1242,244,23,18,3,2024-06-27 11:15:00,Completada
1264,45,19,14,1,2024-06-27 18:18:00,Completada
624,47,18,7,4,2024-06-27 18:50:00,Completada
4156,299,5,15,2,2024-06-27 20:58:00,Completada
3183,218,2,16,1,2024-06-28 13:45:00,Completada
2019,43,3,7,5,2024-06-28 16:02:00,Devuelta
3753,64,23,1,3,2024-06-28 20:00:00,Completada
120,382,20,11,6,2024-06-28 21:09:00,Completada
3757,500,12,20,6,2024-06-28 22:31:00,Completada
2991,200,7,12,3,2024-06-29 12:47:00,Completada
1201,268,14,16,2,2024-06-29 16:52:00,Completada
694,201,18,7,4,2024-06-30 13:19:00,Pendiente
2152,291,15,15,3,2024-06-30 17:36:00,Completada
2446,192,25,14,3,2024-06-30 20:06:00,Completada
323,158,25,16,3,2024-07-01 08:11:00,Completada
3936,322,3,14,5,2024-07-01 08:58:00,Completada
4776,403,18,19,4,2024-07-01 13:44:00,Completada
2631,442,16,20,1,2024-07-01 16:43:00,Devuelta
1881,157,17,10,2,2024-07-01 17:41:00,Pendiente
4133,171,18,6,2,2024-07-01 18:34:00,Completada
998,370,20,12,4,2024-07-01 21:32:00,Devuelta
3164,63,18,12,4,2024-07-01 22:09:00,Completada
4980,26,5,7,3,2024-07-02 16:13:00,Completada
980,275,20,15,3,2024-07-02 20:34:00,Completada
4356,292,10,17,3,2024-07-02 22:42:00,Completada
57,316,6,7,1,2024-07-03 13:54:00,Completada
4534,188,15,20,1,2024-07-03 15:13:00,Devuelta
4986,387,18,18,3,2024-07-03 15:46:00,Completada
4084,96,4,8,2,2024-07-03 16:07:00,Completada
1006,335,4,10,4,2024-07-04 18:26:00,Completada
3731,414,3,13,2,2024-07-04 19:13:00,Completada
1094,417,24,12,5,2024-07-04 19:56:00,Completada
1318,412,25,9,2,2024-07-04 22:23:00,Completada
3310,303,19,10,2,2024-07-05 08:20:00,Completada
3992,445,3,6,4,2024-07-05 09:28:00,Completada
1817,210,8,8,1,2024-07-05 10:47:00,Completada
4863,298,12,1,2,2024-07-05 11:53:00,Completada
4034,310,2,17,4,2024-07-05 13:17:00,Completada
2393,234,25,16,5,2024-07-05 14:59:00,Completada
131,211,9,1,6,2024-07-05 17:02:00,Completada
3053,474,25,1,1,2024-07-05 17:42:00,Completada
1351,224,3,8,5,2024-07-05 18:26:00,Completada
3908,96,22,11,3,2024-07-05 18:44:00,Devuelta
865,394,7,4,5,2024-07-06 09:08:00,Pendiente
2580,481,11,16,3,2024-07-06 11:21:00,Devuelta
1442,84,23,1,6,2024-07-06 17:38:00,Cancelada
2616,291,14,13,6,2024-07-06 19:39:00,Completada
1851,450,12,15,2,2024-07-06 20:15:00,Completada
1194,138,9,5,5,2024-07-07 10:01:00,Completada
4787,481,4,17,4,2024-07-07 12:37:00,Completada
4629,338,1,7,2,2024-07-07 21:41:00,Completada
4089,344,7,16,2,2024-07-07 21:50:00,Completada
4597,301,10,3,5,2024-07-08 10:46:00,Enviada
2545,161,19,2,4,2024-07-08 16:28:00,Completada
2110,63,2,4,3,2024-07-09 08:29:00,Completada
2311,314,5,8,4,2024-07-09 10:45:00,Completada
2112,139,9,12,2,2024-07-09 18:54:00,Completada
655,365,18,15,2,2024-07-09 22:35:00,Enviada
656,434,21,18,3,2024-07-10 10:06:00,Completada
1146,109,18,13,4,2024-07-10 11:04:00,Completada
4077,89,25,14,1,2024-07-10 11:11:00,Completada
1930,367,8,10,1,2024-07-10 12:41:00,Completada
1,79,19,16,6,2024-07-10 13:20:00,Enviada
2281,413,1,20,2,2024-07-10 14:05:00,Completada
4425,68,12,10,6,2024-07-10 21:20:00,Devuelta
1472,377,3,18,4,2024-07-10 21:24:00,Completada
3680,262,1,9,2,2024-07-10 21:50:00,Completada
337,451,23,14,5,2024-07-11 15:42:00,Cancelada
1905,291,8,18,3,2024-07-11 16:28:00,Completada
1936,323,5,17,2,2024-07-11 19:39:00,Pendiente
2912,460,17,19,4,2024-07-12 10:01:00,Completada
2307,282,20,4,2,2024-07-12 10:10:00,Enviada
4520,428,14,10,6,2024-07-12 13:06:00,Completada
2445,211,12,1,6,2024-07-12 13:17:00,Completada
15,66,22,3,4,2024-07-12 14:31:00,Completada
3041,273,4,12,2,2024-07-12 17:57:00,Completada
233,407,1,8,5,2024-07-12 21:10:00,Completada
2882,266,8,15,2,2024-07-13 09:36:00,Completada
2711,214,17,14,3,2024-07-13 14:11:00,Completada
158,163,16,12,5,2024-07-13 14:53:00,Pendiente
324,268,5,4,1,2024-07-13 19:48:00,Completada
2817,58,25,10,6,2024-07-13 20:50:00,Completada
2308,305,18,19,2,2024-07-14 09:00:00,Cancelada
2149,303,7,16,5,2024-07-14 10:49:00,Completada
1404,274,7,10,6,2024-07-14 11:48:00,Completada
4025,142,9,16,6,2024-07-14 11:59:00,Devuelta
647,116,16,6,4,2024-07-14 12:07:00,Enviada
1696,102,25,10,2,2024-07-14 21:47:00,Completada
4571,481,25,11,3,2024-07-14 22:40:00,Completada
4810,30,19,9,2,2024-07-15 09:15:00,Completada
1026,361,14,4,5,2024-07-15 09:41:00,Completada
3377,495,10,1,2,2024-07-15 09:43:00,Completada
3371,457,7,11,4,2024-07-15 11:54:00,Completada
4813,444,4,20,6,2024-07-15 13:17:00,Completada
4068,285,1,2,5,2024-07-15 19:08:00,Cancelada
2956,337,11,10,5,2024-07-15 21:05:00,Completada
558,425,22,4,5,2024-07-16 10:40:00,Completada
975,437,4,3,4,2024-07-16 11:34:00,Completada
3513,237,13,15,1,2024-07-16 11:45:00,Enviada
2234,150,1,3,6,2024-07-16 13:33:00,Completada
4464,480,24,5,6,2024-07-16 13:48:00,Completada
1830,140,12,20,4,2024-07-16 15:11:00,Completada
510,420,2,17,3,2024-07-16 18:50:00,Completada
755,214,22,13,1,2024-07-17 08:35:00,Cancelada
1357,390,21,12,6,2024-07-17 14:57:00,Cancelada
294,89,18,2,6,2024-07-17 17:40:00,Completada
3286,214,17,7,1,2024-07-17 20:13:00,Completada
1989,106,9,8,1,2024-07-17 21:53:00,Pendiente
1314,360,3,16,2,2024-07-18 14:09:00,Completada
3942,201,1,4,3,2024-07-18 14:33:00,Completada
1759,488,23,3,2,2024-07-18 18:25:00,Completada
2126,207,25,1,4,2024-07-18 20:03:00,Completada
264,275,21,12,4,2024-07-19 11:07:00,Completada
4576,496,24,1,6,2024-07-19 12:12:00,Completada
4825,137,23,1,1,2024-07-19 12:55:00,Cancelada
67,283,9,20,5,2024-07-19 16:00:00,Cancelada
1303,362,8,9,5,2024-07-19 16:29:00,Completada
4524,208,18,20,2,2024-07-19 16:38:00,Cancelada
1787,446,4,6,1,2024-07-19 20:25:00,Completada
164,338,24,19,3,2024-07-19 20:50:00,Enviada
2046,451,9,17,3,2024-07-19 22:35:00,Completada
3749,275,19,20,3,2024-07-20 09:21:00,Completada
1794,458,16,14,6,2024-07-20 11:38:00,Completada
2467,490,21,12,1,2024-07-20 20:27:00,Cancelada
2725,43,8,13,1,2024-07-21 15:04:00,Completada
1001,412,12,2,5,2024-07-21 21:41:00,Completada
3901,316,8,11,5,2024-07-22 10:46:00,Completada
2778,215,6,3,3,2024-07-22 17:22:00,Completada
3364,448,5,17,1,2024-07-22 17:32:00,Completada
2914,401,21,18,2,2024-07-22 18:35:00,Completada
4088,54,6,14,5,2024-07-22 22:08:00,Cancelada
2938,211,5,16,2,2024-07-22 22:50:00,Completada
2690,277,24,5,2,2024-07-23 11:01:00,Completada
2417,62,23,14,6,2024-07-23 12:08:00,Completada
4507,316,10,5,2,2024-07-23 14:10:00,Completada
2217,160,11,19,5,2024-07-23 17:40:00,Completada
4917,467,23,5,6,2024-07-23 17:56:00,Completada
1009,191,5,3,4,2024-07-23 19:59:00,Pendiente
4163,240,10,17,5,2024-07-24 10:05:00,Completada
4925,144,13,12,3,2024-07-24 10:06:00,Completada
522,243,21,5,5,2024-07-24 11:07:00,Enviada
320,62,4,1,5,2024-07-24 17:14:00,Completada
3634,368,17,9,4,2024-07-24 18:39:00,Completada
4939,358,14,7,3,2024-07-24 19:42:00,Completada
2816,364,24,1,5,2024-07-24 20:45:00,Completada
2820,276,6,17,3,2024-07-25 10:49:00,Completada
3599,150,9,1,2,2024-07-25 21:10:00,Completada
1187,102,22,12,5,2024-07-26 14:08:00,Completada
2399,206,1,15,2,2024-07-26 15:33:00,Completada
3769,453,13,5,2,2024-07-26 19:48:00,Completada
4908,195,13,15,1,2024-07-26 20:06:00,Completada
604,75,14,14,1,2024-07-26 21:39:00,Completada
3335,237,6,13,2,2024-07-26 22:27:00,Devuelta
1134,31,6,14,3,2024-07-27 09:02:00,Completada
4261,500,23,13,2,2024-07-27 17:23:00,Completada
3477,122,19,20,4,2024-07-27 21:08:00,Completada
3793,70,8,17,4,2024-07-28 11:46:00,Completada
2274,19,9,19,2,2024-07-28 21:01:00,Completada
896,1,9,5,4,2024-07-28 21:50:00,Enviada
838,429,5,10,4,2024-07-28 22:34:00,Completada
1197,387,19,2,1,2024-07-29 08:51:00,Completada
1708,104,21,8,4,2024-07-29 11:09:00,Completada
2418,256,17,7,3,2024-07-29 12:54:00,Completada
4420,364,22,8,4,2024-07-29 14:06:00,Completada
3021,487,2,12,5,2024-07-29 19:23:00,Completada
4017,479,19,15,6,2024-07-29 20:07:00,Completada
2746,438,6,14,2,2024-07-30 13:49:00,Pendiente
594,288,3,5,6,2024-07-30 15:38:00,Completada
1627,85,23,14,3,2024-07-30 20:59:00,Completada
4112,112,6,16,2,2024-07-31 08:19:00,Completada
4222,441,10,6,3,2024-07-31 10:34:00,Completada
4145,43,5,19,5,2024-07-31 13:04:00,Completada
3927,242,9,10,3,2024-07-31 16:17:00,Cancelada
4932,492,12,9,6,2024-07-31 17:27:00,Completada
432,43,14,7,2,2024-07-31 20:24:00,Completada
2372,6,11,16,1,2024-07-31 21:01:00,Completada
4956,42,12,3,6,2024-08-01 10:12:00,Cancelada
1365,302,11,5,5,2024-08-01 12:43:00,Pendiente
4391,155,18,12,4,2024-08-01 12:57:00,Completada
4233,348,22,8,4,2024-08-01 14:32:00,Completada
3148,421,6,7,1,2024-08-01 19:47:00,Completada
3838,187,17,10,6,2024-08-01 19:59:00,Completada
2337,312,11,7,2,2024-08-01 20:22:00,Completada
1118,303,2,14,3,2024-08-01 20:54:00,Completada
1599,323,22,6,2,2024-08-02 08:58:00,Pendiente
3058,229,22,13,2,2024-08-02 13:51:00,Completada
398,153,1,3,5,2024-08-02 14:26:00,Devuelta
783,395,5,13,5,2024-08-02 14:29:00,Completada
115,196,17,7,6,2024-08-02 19:55:00,Pendiente
1723,251,4,12,2,2024-08-03 09:13:00,Completada
2456,413,3,13,6,2024-08-03 12:12:00,Completada
1017,119,10,10,5,2024-08-03 13:35:00,Enviada
3693,246,22,17,4,2024-08-03 14:35:00,Completada
4662,444,16,4,4,2024-08-03 15:07:00,Completada
2799,380,11,14,2,2024-08-03 15:38:00,Completada
2312,305,9,15,5,2024-08-03 17:15:00,Completada
4594,338,24,19,4,2024-08-03 20:54:00,Completada
3039,399,14,20,4,2024-08-04 10:53:00,Completada
3212,447,22,20,6,2024-08-04 11:05:00,Completada
2542,357,1,13,6,2024-08-04 14:44:00,Completada
556,258,12,20,1,2024-08-04 21:05:00,Enviada
4457,150,19,7,1,2024-08-05 10:53:00,Completada
2662,197,25,7,1,2024-08-05 15:10:00,Completada
678,399,19,13,3,2024-08-05 15:41:00,Completada
2225,247,13,3,5,2024-08-05 17:42:00,Completada
3227,287,10,6,5,2024-08-05 18:50:00,Completada
1792,379,12,9,1,2024-08-05 19:53:00,Completada
3997,417,17,7,6,2024-08-06 08:08:00,Completada
4455,442,2,13,3,2024-08-06 08:41:00,Completada
440,433,11,17,6,2024-08-06 09:48:00,Completada
4919,315,19,16,5,2024-08-06 10:07:00,Completada
1057,137,24,10,5,2024-08-06 20:44:00,Completada
426,486,20,15,6,2024-08-06 20:47:00,Pendiente
3297,463,24,16,5,2024-08-07 10:11:00,Completada
2664,315,22,2,2,2024-08-07 10:11:00,Completada
4701,371,22,17,4,2024-08-08 11:12:00,Completada
2183,314,23,2,4,2024-08-08 15:10:00,Completada
3949,60,15,15,3,2024-08-08 16:59:00,Completada
221,39,19,16,2,2024-08-09 20:51:00,Completada
815,203,4,6,1,2024-08-10 08:32:00,Completada
4879,103,12,4,6,2024-08-10 13:20:00,Completada
4153,115,24,18,6,2024-08-10 13:56:00,Completada
4269,106,17,15,5,2024-08-10 14:26:00,Completada
2904,226,17,8,3,2024-08-10 18:10:00,Completada
193,201,1,15,3,2024-08-11 11:47:00,Completada
4971,134,3,16,2,2024-08-11 14:28:00,Completada
2239,126,3,12,3,2024-08-11 14:38:00,Completada
4804,48,23,12,6,2024-08-11 21:34:00,Completada
2098,188,3,11,4,2024-08-12 08:21:00,Cancelada
4920,444,5,12,2,2024-08-12 12:31:00,Pendiente
2722,417,5,2,4,2024-08-12 14:11:00,Completada
3570,457,14,1,3,2024-08-12 18:56:00,Completada
4537,368,1,17,2,2024-08-12 19:00:00,Completada
651,321,12,7,1,2024-08-12 19:05:00,Completada
3139,213,18,3,3,2024-08-12 19:12:00,Completada
1565,242,16,19,2,2024-08-12 19:42:00,Completada
2642,61,19,17,3,2024-08-13 09:06:00,Completada
4586,429,8,14,5,2024-08-13 09:51:00,Completada
460,41,17,20,3,2024-08-13 11:19:00,Pendiente
2796,222,15,16,4,2024-08-13 16:46:00,Completada
3737,493,23,3,4,2024-08-13 19:27:00,Pendiente
3660,391,15,5,3,2024-08-13 20:01:00,Completada
602,23,12,6,6,2024-08-14 09:24:00,Completada
976,269,12,11,5,2024-08-14 10:49:00,Completada
123,189,9,1,2,2024-08-14 15:07:00,Completada
644,392,10,5,2,2024-08-14 19:13:00,Completada
750,273,19,18,2,2024-08-15 11:52:00,Cancelada
4013,104,15,9,6,2024-08-15 12:31:00,Completada
3324,242,5,8,4,2024-08-15 18:10:00,Completada
675,262,23,19,5,2024-08-15 22:02:00,Completada
4069,326,7,19,6,2024-08-16 08:36:00,Completada
1934,290,5,10,4,2024-08-16 09:40:00,Completada
4656,310,16,20,3,2024-08-16 12:42:00,Completada
2498,2,3,15,2,2024-08-16 18:12:00,Completada
569,62,5,10,6,2024-08-16 18:19:00,Devuelta
2679,288,13,14,2,2024-08-16 20:36:00,Completada
4722,301,22,18,3,2024-08-16 22:53:00,Devuelta
534,461,16,10,5,2024-08-17 22:19:00,Enviada
3129,190,12,14,1,2024-08-18 08:31:00,Completada
3804,5,1,6,1,2024-08-18 09:07:00,Completada
1679,255,2,1,1,2024-08-18 10:29:00,Cancelada
1546,76,14,10,2,2024-08-18 18:22:00,Completada
4552,43,10,17,5,2024-08-18 21:14:00,Completada
3427,283,4,10,6,2024-08-19 13:00:00,Completada
467,395,11,20,6,2024-08-19 14:00:00,Completada
2361,30,3,18,4,2024-08-19 14:39:00,Completada
893,292,4,10,4,2024-08-19 19:44:00,Devuelta
902,389,23,2,5,2024-08-19 21:44:00,Completada
3846,352,24,12,6,2024-08-19 22:09:00,Completada
1272,157,2,12,1,2024-08-20 09:30:00,Completada
1518,58,15,7,5,2024-08-20 16:33:00,Pendiente
2737,94,5,8,6,2024-08-20 16:40:00,Enviada
157,469,6,13,2,2024-08-20 16:45:00,Completada
3580,106,15,17,4,2024-08-20 18:58:00,Completada
90,12,2,3,3,2024-08-21 19:08:00,Devuelta
997,160,20,19,5,2024-08-22 12:36:00,Completada
4774,226,3,13,5,2024-08-22 21:41:00,Enviada
4624,375,5,19,6,2024-08-23 08:48:00,Completada
3891,12,5,13,5,2024-08-23 18:34:00,Completada
3144,390,23,6,5,2024-08-23 19:45:00,Completada
4864,397,5,6,6,2024-08-23 22:15:00,Completada
1592,164,21,18,1,2024-08-24 11:48:00,Enviada
3781,221,25,12,5,2024-08-24 17:12:00,Completada
2369,224,7,4,2,2024-08-25 08:23:00,Completada
4416,422,22,14,4,2024-08-25 15:47:00,Completada
1391,68,20,1,5,2024-08-25 15:54:00,Completada
3475,163,9,8,5,2024-08-25 20:09:00,Completada
4587,269,25,1,5,2024-08-26 08:29:00,Completada
1230,233,12,13,4,2024-08-26 10:11:00,Pendiente
2408,331,14,8,5,2024-08-26 12:10:00,Completada
4096,20,11,11,5,2024-08-26 13:03:00,Completada
1985,420,18,18,6,2024-08-26 16:44:00,Completada
3406,190,10,6,4,2024-08-26 21:24:00,Completada
1560,132,22,3,6,2024-08-27 11:48:00,Completada
701,500,10,6,2,2024-08-27 13:39:00,Enviada
2586,27,8,19,3,2024-08-27 17:10:00,Completada
1632,179,13,3,6,2024-08-27 18:09:00,Completada
858,480,14,1,5,2024-08-27 20:15:00,Completada
4260,414,22,19,5,2024-08-28 10:04:00,Completada
4811,244,15,7,2,2024-08-28 13:36:00,Completada
925,72,10,15,4,2024-08-28 14:58:00,Completada
2678,203,3,15,5,2024-08-28 15:57:00,Completada
216,500,17,18,4,2024-08-28 19:18:00,Completada
417,142,18,18,3,2024-08-28 21:50:00,Completada
86,246,6,9,5,2024-08-29 11:23:00,Completada
4136,188,13,10,1,2024-08-30 09:32:00,Completada
2615,304,17,16,4,2024-08-30 14:48:00,Completada
3817,298,15,19,4,2024-08-30 21:14:00,Completada
4309,71,11,7,3,2024-08-31 10:12:00,Completada
4611,487,17,8,3,2024-08-31 17:59:00,Completada
1265,214,3,11,6,2024-09-01 11:06:00,Completada
3097,384,24,8,6,2024-09-01 13:37:00,Devuelta
3572,202,9,7,1,2024-09-01 14:39:00,Completada
955,415,15,6,5,2024-09-01 22:39:00,Completada
1633,342,13,10,4,2024-09-02 18:56:00,Devuelta
2919,319,25,8,2,2024-09-02 21:04:00,Cancelada
1370,478,6,2,4,2024-09-03 11:09:00,Completada
643,325,4,6,2,2024-09-03 11:19:00,Completada
2222,407,21,11,5,2024-09-03 13:58:00,Cancelada
168,279,18,6,2,2024-09-03 21:37:00,Completada
843,352,5,8,6,2024-09-04 10:36:00,Completada
1160,492,9,12,1,2024-09-04 12:52:00,Completada
616,156,10,13,5,2024-09-04 17:21:00,Enviada
2501,371,10,10,2,2024-09-04 19:24:00,Completada
1920,230,1,13,5,2024-09-05 08:49:00,Completada
3516,259,13,15,1,2024-09-05 12:52:00,Completada
2874,11,6,13,4,2024-09-05 13:27:00,Completada
3536,483,15,11,2,2024-09-05 13:37:00,Completada
4197,263,6,19,4,2024-09-05 15:26:00,Enviada
880,303,19,10,6,2024-09-05 15:50:00,Completada
619,196,10,16,6,2024-09-05 15:52:00,Cancelada
2269,137,6,1,4,2024-09-05 17:46:00,Enviada
196,1,17,8,2,2024-09-05 22:01:00,Completada
933,45,17,11,2,2024-09-06 08:51:00,Completada
1859,182,12,6,6,2024-09-06 12:35:00,Enviada
4648,127,16,13,5,2024-09-06 14:30:00,Completada
2887,355,19,16,1,2024-09-06 14:42:00,Completada
3689,188,23,1,6,2024-09-06 17:34:00,Completada
825,82,7,12,1,2024-09-06 18:52:00,Completada
2720,434,10,8,2,2024-09-06 18:53:00,Completada
2900,439,16,20,5,2024-09-06 21:27:00,Cancelada
2058,127,8,17,3,2024-09-07 08:46:00,Completada
2052,338,2,8,2,2024-09-07 09:36:00,Completada
3085,337,25,12,4,2024-09-07 21:15:00,Completada
4610,35,9,18,5,2024-09-08 12:05:00,Pendiente
877,286,5,17,4,2024-09-08 12:31:00,Completada
2742,433,3,3,6,2024-09-08 12:43:00,Completada
2549,165,9,6,6,2024-09-08 13:26:00,Pendiente
1584,385,7,14,4,2024-09-08 15:50:00,Cancelada
3209,304,24,9,1,2024-09-09 09:02:00,Completada
1059,162,23,3,3,2024-09-09 11:33:00,Completada
2435,368,8,13,1,2024-09-09 15:47:00,Completada
1626,422,14,18,2,2024-09-09 17:05:00,Pendiente
4152,240,15,15,4,2024-09-09 17:52:00,Completada
2772,443,17,13,5,2024-09-09 18:00:00,Completada
3785,436,25,19,1,2024-09-09 21:43:00,Completada
45,485,16,12,1,2024-09-09 21:43:00,Completada
2043,203,22,13,3,2024-09-10 08:19:00,Completada
1025,75,7,15,5,2024-09-10 10:55:00,Completada
2886,408,8,8,3,2024-09-10 16:51:00,Completada
4604,114,16,13,6,2024-09-10 17:19:00,Completada
249,369,19,20,2,2024-09-10 18:26:00,Pendiente
2716,430,8,14,4,2024-09-10 21:37:00,Completada
2285,141,6,4,1,2024-09-11 10:07:00,Completada
2125,476,18,5,6,2024-09-11 11:32:00,Completada
2284,499,5,17,1,2024-09-11 11:33:00,Completada
4773,400,8,14,3,2024-09-11 13:49:00,Completada
3011,190,14,6,5,2024-09-11 14:42:00,Completada
4622,51,9,13,5,2024-09-11 20:15:00,Completada
4664,46,17,10,1,2024-09-12 08:41:00,Completada
1320,491,20,18,3,2024-09-12 12:17:00,Completada
3678,346,22,10,3,2024-09-12 12:36:00,Completada
2494,207,25,16,5,2024-09-12 14:03:00,Completada
559,268,21,5,6,2024-09-12 17:34:00,Devuelta
380,406,25,10,2,2024-09-12 20:17:00,Completada
3358,423,12,8,6,2024-09-12 20:45:00,Completada
4675,65,1,3,6,2024-09-12 22:25:00,Completada
2840,395,1,15,5,2024-09-12 22:45:00,Completada
1915,439,19,20,6,2024-09-13 08:00:00,Devuelta
2707,143,4,11,5,2024-09-13 15:55:00,Completada
4745,75,2,17,5,2024-09-13 20:54:00,Completada
99,21,22,1,5,2024-09-14 09:15:00,Completada
2717,142,15,10,6,2024-09-14 15:35:00,Completada
3843,316,13,4,4,2024-09-14 15:41:00,Completada
3217,370,1,4,2,2024-09-14 19:27:00,Completada
1122,462,5,12,4,2024-09-14 19:39:00,Completada
2410,479,12,17,6,2024-09-14 19:50:00,Completada
3545,423,2,6,6,2024-09-15 09:10:00,Completada
4479,29,17,7,3,2024-09-15 09:16:00,Completada
3201,355,14,17,3,2024-09-15 19:47:00,Completada
2182,362,18,7,6,2024-09-15 20:52:00,Completada
1155,292,3,5,3,2024-09-15 21:45:00,Completada
1508,116,12,2,3,2024-09-15 22:32:00,Completada
2364,146,11,5,2,2024-09-15 22:59:00,Completada
4795,345,16,8,2,2024-09-16 08:34:00,Cancelada
2606,291,2,12,2,2024-09-16 10:45:00,Completada
3259,44,8,15,2,2024-09-16 22:18:00,Completada
3975,357,21,15,1,2024-09-16 22:59:00,Devuelta
958,451,4,14,4,2024-09-17 09:11:00,Completada
1665,22,9,9,4,2024-09-17 15:35:00,Completada
1030,441,9,16,3,2024-09-17 19:44:00,Completada
1356,453,7,2,4,2024-09-17 19:45:00,Completada
4590,148,2,11,4,2024-09-18 08:27:00,Completada
1419,354,16,17,3,2024-09-18 10:04:00,Pendiente
3492,141,11,9,1,2024-09-18 14:56:00,Devuelta
1655,206,4,3,6,2024-09-18 19:37:00,Completada
2658,110,10,15,4,2024-09-19 10:50:00,Completada
505,450,20,20,1,2024-09-19 15:38:00,Completada
3924,22,13,11,2,2024-09-19 17:52:00,Completada
1389,169,2,4,6,2024-09-20 14:50:00,Completada
4331,16,5,2,3,2024-09-20 16:52:00,Completada
1131,229,8,12,6,2024-09-21 09:13:00,Completada
2763,116,14,2,6,2024-09-21 10:13:00,Completada
4131,475,16,10,3,2024-09-21 13:30:00,Completada
122,227,19,6,5,2024-09-21 17:47:00,Completada
4508,334,12,19,2,2024-09-21 21:36:00,Completada
2255,206,16,7,1,2024-09-22 12:32:00,Completada
2509,62,7,9,1,2024-09-22 15:34:00,Completada
3702,191,22,19,5,2024-09-22 18:37:00,Completada
622,321,25,12,6,2024-09-22 20:57:00,Completada
344,35,3,4,4,2024-09-23 08:14:00,Completada
785,476,24,15,1,2024-09-23 12:23:00,Completada
590,30,6,7,3,2024-09-23 15:01:00,Completada
3612,225,17,5,5,2024-09-23 15:03:00,Completada
720,387,18,8,2,2024-09-23 19:01:00,Completada
2279,490,6,12,2,2024-09-23 19:54:00,Enviada
3278,158,16,9,1,2024-09-24 16:41:00,Completada
3822,68,2,13,5,2024-09-24 16:44:00,Completada
3426,310,4,5,6,2024-09-24 17:21:00,Completada
2139,413,12,4,6,2024-09-24 19:45:00,Completada
325,35,2,13,3,2024-09-24 22:21:00,Completada
4225,260,4,20,6,2024-09-25 11:35:00,Completada
4257,451,19,3,5,2024-09-25 16:55:00,Completada
2206,451,23,13,2,2024-09-25 19:49:00,Completada
1079,413,3,12,6,2024-09-26 09:32:00,Completada
3264,351,22,7,2,2024-09-26 17:28:00,Completada
2909,176,14,13,4,2024-09-27 15:31:00,Completada
3562,6,8,16,3,2024-09-27 17:12:00,Completada
2327,491,4,9,4,2024-09-27 18:41:00,Completada
406,136,9,19,1,2024-09-27 18:44:00,Completada
3067,210,13,11,3,2024-09-27 22:43:00,Devuelta
1119,496,4,15,3,2024-09-28 13:05:00,Completada
153,248,10,17,6,2024-09-28 16:00:00,Completada
