id_detalle,id_orden,id_producto,cantidad,precio_unitario,descuento,subtotal
12154,2679,46,1,1749843.0,0.0,1749843
12155,4722,40,1,3482106.0,0.0,3482106
12156,4722,5,1,1354368.0,0.0,1354368
12157,4722,64,2,2795884.0,0.0,5591768
12158,4722,10,4,2025142.0,0.0,8100568
12159,534,24,2,3406720.0,0.0,6813440
12160,534,53,3,3678728.0,0.0,11036184
12161,534,66,1,951648.0,0.0,951648
12162,534,76,4,3348251.0,0.05,12723354
12163,534,28,2,2967557.0,0.15,5044847
12164,534,27,1,2768937.0,0.0,2768937
12165,3129,65,2,4414355.0,0.0,8828710
12166,3129,10,1,2025142.0,0.0,2025142
12167,3129,4,4,3465256.0,0.0,13861024
12168,3129,29,3,413458.0,0.0,1240374
12169,3129,69,1,4234839.0,0.05,4023097
12170,3129,21,1,174923.0,0.0,174923
12171,3804,72,4,4439973.0,0.0,17759892
12172,1679,51,1,4190173.0,0.15,3561647
12173,1679,48,2,4703211.0,0.05,8936101
12174,1679,71,3,2028496.0,0.0,6085488
12175,1679,17,4,4988725.0,0.0,19954900
12176,1679,38,1,762081.0,0.0,762081
12177,1679,29,1,413458.0,0.0,413458
12178,1679,73,3,4256133.0,0.0,12768399
12179,1679,62,4,4981306.0,0.15,16936440
12180,1546,5,1,1354368.0,0.0,1354368
12181,1546,77,1,2907626.0,0.0,2907626
12182,4552,77,2,2907626.0,0.1,5233727
12183,3427,67,1,1401568.0,0.0,1401568
12184,3427,8,1,1101633.0,0.0,1101633
12185,3427,55,2,2711825.0,0.0,5423650
12186,3427,69,2,4234839.0,0.0,8469678
12187,3427,32,4,4017667.0,0.0,16070668
12188,3427,26,2,2244438.0,0.0,4488876
12189,3427,27,4,2768937.0,0.0,11075748
12190,467,69,3,4234839.0,0.2,10163614
12191,2361,11,4,333812.0,0.1,1201723
12192,2361,19,4,4883309.0,0.0,19533236
12193,2361,7,2,849772.0,0.0,1699544
12194,2361,48,4,4703211.0,0.1,16931560
12195,2361,64,2,2795884.0,0.0,5591768
12196,893,72,3,4439973.0,0.0,13319919
12197,893,47,2,489921.0,0.1,881858
12198,893,14,3,3484558.0,0.0,10453674
12199,893,70,1,4283058.0,0.0,4283058
12200,893,28,3,2967557.0,0.1,8012404
12201,902,57,4,1150465.0,0.0,4601860
12202,902,33,3,2356800.0,0.0,7070400
12203,902,48,4,4703211.0,0.15,15990917
12204,902,29,4,413458.0,0.05,1571140
12205,902,51,1,4190173.0,0.0,4190173
12206,902,77,2,2907626.0,0.0,5815252
12207,902,4,4,3465256.0,0.0,13861024
12208,3846,38,4,762081.0,0.0,3048324
12209,3846,23,1,3175413.0,0.0,3175413
12210,3846,28,3,2967557.0,0.0,8902671
12211,3846,8,3,1101633.0,0.0,3304899
12212,3846,33,2,2356800.0,0.0,4713600
12213,3846,17,1,4988725.0,0.0,4988725
12214,1272,64,1,2795884.0,0.0,2795884
12215,1272,80,1,4868583.0,0.0,4868583
12216,1272,18,2,1341237.0,0.2,2145979
12217,1272,37,1,3993742.0,0.15,3394681
12218,1272,6,4,1228186.0,0.0,4912744
12219,1272,51,1,4190173.0,0.0,4190173
12220,1272,25,4,2659364.0,0.0,10637456
12221,1272,15,1,3564230.0,0.0,3564230
12222,1518,70,2,4283058.0,0.0,8566116
12223,1518,27,3,2768937.0,0.0,8306811
12224,1518,20,3,2061075.0,0.0,6183225
12225,1518,26,2,2244438.0,0.0,4488876
12226,2737,72,2,4439973.0,0.1,7991951
12227,2737,44,1,3558636.0,0.2,2846909
12228,2737,65,1,4414355.0,0.0,4414355
12229,2737,49,3,1993884.0,0.1,5383487
12230,2737,71,2,2028496.0,0.0,4056992
12231,2737,3,4,2429302.0,0.0,9717208
12232,2737,18,4,1341237.0,0.15,4560206
12233,2737,5,4,1354368.0,0.15,4604851
12234,157,63,2,4827443.0,0.15,8206653
12235,157,33,2,2356800.0,0.0,4713600
12236,157,53,1,3678728.0,0.0,3678728
12237,157,57,1,1150465.0,0.0,1150465
12238,3580,66,4,951648.0,0.0,3806592
12239,3580,5,2,1354368.0,0.0,2708736
12240,3580,32,4,4017667.0,0.0,16070668
12241,3580,47,1,489921.0,0.0,489921
12242,3580,70,4,4283058.0,0.0,17132232
12243,3580,6,3,1228186.0,0.1,3316102
12244,90,60,1,2588013.0,0.0,2588013
12245,90,7,4,849772.0,0.0,3399088
12246,90,6,1,1228186.0,0.0,1228186
12247,90,41,3,4293210.0,0.0,12879630
12248,90,31,1,1218378.0,0.0,1218378
12249,90,18,4,1341237.0,0.1,4828453
12250,997,2,3,2675106.0,0.0,8025318
12251,997,62,2,4981306.0,0.15,8468220
12252,997,34,4,4917281.0,0.0,19669124
12253,997,60,4,2588013.0,0.0,10352052
12254,997,68,4,3504786.0,0.2,11215315
12255,997,40,1,3482106.0,0.0,3482106
12256,997,52,4,3381694.0,0.2,10821421
12257,4774,2,3,2675106.0,0.15,6821520
12258,4774,29,3,413458.0,0.0,1240374
12259,4774,33,2,2356800.0,0.2,3770880
12260,4774,60,4,2588013.0,0.05,9834449
12261,4774,1,2,831633.0,0.0,1663266
12262,4624,54,1,1053267.0,0.2,842614
12263,4624,78,3,1867691.0,0.15,4762612
12264,4624,15,4,3564230.0,0.1,12831228
12265,4624,20,1,2061075.0,0.0,2061075
12266,4624,13,3,1241912.0,0.0,3725736
12267,3891,11,1,333812.0,0.0,333812
12268,3144,80,1,4868583.0,0.0,4868583
12269,3144,69,3,4234839.0,0.1,11434065
12270,3144,24,1,3406720.0,0.15,2895712
12271,3144,39,1,2545912.0,0.15,2164025
12272,4864,76,4,3348251.0,0.15,11384053
12273,4864,45,2,4049410.0,0.1,7288938
12274,4864,2,3,2675106.0,0.0,8025318
12275,1592,48,2,4703211.0,0.0,9406422
12276,1592,32,4,4017667.0,0.0,16070668
12277,1592,6,1,1228186.0,0.0,1228186
12278,1592,74,3,4678819.0,0.0,14036457
12279,1592,8,3,1101633.0,0.0,3304899
12280,3781,2,2,2675106.0,0.2,4280170
12281,3781,63,2,4827443.0,0.1,8689397
12282,3781,46,2,1749843.0,0.0,3499686
12283,3781,65,1,4414355.0,0.2,3531484
12284,3781,22,3,1731906.0,0.0,5195718
12285,3781,13,1,1241912.0,0.0,1241912
12286,3781,35,2,2000134.0,0.0,4000268
12287,2369,29,1,413458.0,0.0,413458
12288,2369,63,4,4827443.0,0.0,19309772
12289,2369,78,3,1867691.0,0.0,5603073
12290,2369,59,4,4911020.0,0.15,16697468
12291,2369,74,4,4678819.0,0.15,15907985
12292,4416,28,1,2967557.0,0.15,2522423
12293,4416,24,2,3406720.0,0.0,6813440
12294,1391,76,2,3348251.0,0.2,5357202
12295,1391,77,2,2907626.0,0.15,4942964
12296,1391,27,2,2768937.0,0.15,4707193
12297,1391,8,4,1101633.0,0.15,3745552
12298,1391,32,3,4017667.0,0.0,12053001
12299,1391,18,1,1341237.0,0.0,1341237
12300,1391,26,3,2244438.0,0.0,6733314
12301,3475,14,1,3484558.0,0.0,3484558
12302,3475,56,2,3481964.0,0.0,6963928
12303,3475,40,1,3482106.0,0.0,3482106
12304,3475,74,1,4678819.0,0.15,3976996
12305,3475,66,4,951648.0,0.0,3806592
12306,3475,20,1,2061075.0,0.0,2061075
12307,3475,1,1,831633.0,0.15,706888
12308,3475,38,2,762081.0,0.0,1524162
12309,4587,63,3,4827443.0,0.0,14482329
12310,4587,72,4,4439973.0,0.0,17759892
12311,1230,28,3,2967557.0,0.0,8902671
12312,1230,40,1,3482106.0,0.2,2785685
12313,1230,17,1,4988725.0,0.0,4988725
12314,1230,73,2,4256133.0,0.0,8512266
12315,1230,30,4,1854576.0,0.0,7418304
12316,2408,27,1,2768937.0,0.0,2768937
12317,2408,65,4,4414355.0,0.0,17657420
12318,2408,19,2,4883309.0,0.0,9766618
12319,2408,18,4,1341237.0,0.0,5364948
12320,2408,41,3,4293210.0,0.0,12879630
12321,2408,28,1,2967557.0,0.0,2967557
12322,2408,56,4,3481964.0,0.0,13927856
12323,2408,75,1,3928850.0,0.0,3928850
12324,4096,16,3,748954.0,0.0,2246862
12325,4096,46,2,1749843.0,0.0,3499686
12326,4096,72,3,4439973.0,0.0,13319919
12327,4096,38,1,762081.0,0.0,762081
12328,4096,44,1,3558636.0,0.0,3558636
12329,1985,41,2,4293210.0,0.0,8586420
12330,1985,73,1,4256133.0,0.1,3830520
12331,1985,40,1,3482106.0,0.1,3133895
12332,1985,77,1,2907626.0,0.0,2907626
12333,1985,36,4,4083995.0,0.0,16335980
12334,1985,28,1,2967557.0,0.0,2967557
12335,3406,77,1,2907626.0,0.0,2907626
12336,3406,5,4,1354368.0,0.0,5417472
12337,3406,13,3,1241912.0,0.0,3725736
12338,3406,9,4,2794929.0,0.0,11179716
12339,1560,63,2,4827443.0,0.0,9654886
12340,1560,62,4,4981306.0,0.0,19925224
12341,701,39,3,2545912.0,0.0,7637736
12342,701,80,1,4868583.0,0.1,4381725
12343,701,5,1,1354368.0,0.0,1354368
12344,701,6,4,1228186.0,0.0,4912744
12345,701,50,3,2593579.0,0.0,7780737
12346,701,72,3,4439973.0,0.05,12653923
12347,2586,47,4,489921.0,0.0,1959684
12348,2586,31,2,1218378.0,0.05,2314918
12349,1632,49,3,1993884.0,0.0,5981652
12350,1632,68,3,3504786.0,0.0,10514358
12351,1632,60,3,2588013.0,0.0,7764039
12352,1632,59,1,4911020.0,0.0,4911020
12353,1632,25,3,2659364.0,0.0,7978092
12354,858,78,3,1867691.0,0.0,5603073
12355,858,80,2,4868583.0,0.15,8276591
12356,858,33,3,2356800.0,0.0,7070400
12357,858,67,4,1401568.0,0.1,5045645
12358,858,63,4,4827443.0,0.1,17378795
12359,4260,42,2,1636535.0,0.0,3273070
12360,4260,70,3,4283058.0,0.0,12849174
12361,4260,74,4,4678819.0,0.1,16843748
12362,4260,29,4,413458.0,0.1,1488449
12363,4260,49,1,1993884.0,0.05,1894190
12364,4811,69,2,4234839.0,0.0,8469678
12365,4811,40,3,3482106.0,0.1,9401686
12366,4811,39,3,2545912.0,0.0,7637736
12367,4811,54,1,1053267.0,0.0,1053267
12368,925,72,2,4439973.0,0.1,7991951
12369,925,21,1,174923.0,0.1,157431
12370,925,66,4,951648.0,0.0,3806592
12371,925,53,3,3678728.0,0.0,11036184
12372,925,46,4,1749843.0,0.0,6999372
12373,925,38,4,762081.0,0.05,2895908
12374,2678,79,3,4701266.0,0.0,14103798
12375,2678,54,2,1053267.0,0.0,2106534
12376,2678,51,1,4190173.0,0.0,4190173
12377,2678,43,2,1109003.0,0.0,2218006
12378,2678,77,2,2907626.0,0.15,4942964
12379,2678,13,3,1241912.0,0.0,3725736
12380,2678,49,3,1993884.0,0.2,4785322
12381,2678,27,4,2768937.0,0.0,11075748
12382,216,39,4,2545912.0,0.1,9165283
12383,216,57,4,1150465.0,0.0,4601860
12384,216,48,4,4703211.0,0.0,18812844
12385,216,29,1,413458.0,0.05,392785
12386,216,75,4,3928850.0,0.15,13358090
12387,216,7,3,849772.0,0.05,2421850
12388,216,73,3,4256133.0,0.0,12768399
12389,417,37,3,3993742.0,0.0,11981226
12390,86,14,4,3484558.0,0.15,11847497
12391,86,29,3,413458.0,0.0,1240374
12392,86,12,3,1277038.0,0.0,3831114
12393,86,42,3,1636535.0,0.0,4909605
12394,86,24,2,3406720.0,0.0,6813440
12395,86,15,1,3564230.0,0.0,3564230
12396,4136,57,1,1150465.0,0.0,1150465
12397,4136,62,4,4981306.0,0.0,19925224
12398,4136,49,2,1993884.0,0.15,3389603
12399,4136,69,2,4234839.0,0.0,8469678
12400,4136,77,2,2907626.0,0.2,4652202
12401,2615,29,2,413458.0,0.0,826916
12402,2615,68,2,3504786.0,0.05,6659093
12403,2615,60,2,2588013.0,0.0,5176026
12404,3817,33,4,2356800.0,0.0,9427200
12405,3817,13,2,1241912.0,0.0,2483824
12406,3817,57,3,1150465.0,0.0,3451395
12407,3817,48,3,4703211.0,0.0,14109633
12408,3817,38,3,762081.0,0.0,2286243
12409,4309,45,1,4049410.0,0.0,4049410
12410,4309,67,4,1401568.0,0.15,4765331
12411,4309,21,2,174923.0,0.0,349846
12412,4309,14,3,3484558.0,0.0,10453674
12413,4309,30,1,1854576.0,0.0,1854576
12414,4309,52,3,3381694.0,0.0,10145082
12415,4611,25,2,2659364.0,0.15,4520919
12416,4611,80,2,4868583.0,0.0,9737166
12417,1265,43,3,1109003.0,0.0,3327009
12418,1265,65,4,4414355.0,0.0,17657420
12419,1265,51,1,4190173.0,0.0,4190173
12420,1265,14,3,3484558.0,0.0,10453674
12421,1265,27,2,2768937.0,0.0,5537874
12422,3097,67,3,1401568.0,0.15,3573998
12423,3572,6,2,1228186.0,0.05,2333553
12424,3572,28,2,2967557.0,0.0,5935114
12425,3572,27,4,2768937.0,0.0,11075748
12426,3572,2,4,2675106.0,0.05,10165403
12427,3572,79,2,4701266.0,0.0,9402532
12428,3572,64,3,2795884.0,0.15,7129504
12429,3572,45,3,4049410.0,0.0,12148230
12430,955,73,1,4256133.0,0.0,4256133
12431,955,19,3,4883309.0,0.0,14649927
12432,1633,78,3,1867691.0,0.05,5322919
12433,1633,75,3,3928850.0,0.0,11786550
12434,1633,38,1,762081.0,0.0,762081
12435,1633,73,1,4256133.0,0.15,3617713
12436,1633,53,1,3678728.0,0.2,2942982
12437,1633,22,3,1731906.0,0.0,5195718
12438,1633,1,3,831633.0,0.0,2494899
12439,1633,18,2,1341237.0,0.0,2682474
12440,2919,66,4,951648.0,0.0,3806592
12441,2919,2,3,2675106.0,0.15,6821520
12442,2919,23,2,3175413.0,0.2,5080661
12443,2919,73,2,4256133.0,0.05,8086653
12444,2919,62,1,4981306.0,0.15,4234110
12445,2919,80,3,4868583.0,0.0,14605749
12446,1370,19,4,4883309.0,0.0,19533236
12447,1370,3,3,2429302.0,0.0,7287906
12448,1370,10,2,2025142.0,0.1,3645256
12449,1370,75,4,3928850.0,0.0,15715400
12450,1370,60,4,2588013.0,0.0,10352052
12451,1370,24,4,3406720.0,0.2,10901504
12452,1370,55,3,2711825.0,0.0,8135475
12453,643,30,4,1854576.0,0.0,7418304
12454,643,6,1,1228186.0,0.0,1228186
12455,643,23,1,3175413.0,0.0,3175413
12456,643,66,4,951648.0,0.15,3235603
12457,643,67,1,1401568.0,0.0,1401568
12458,643,62,4,4981306.0,0.0,19925224
12459,643,5,1,1354368.0,0.0,1354368
12460,643,64,1,2795884.0,0.15,2376501
12461,2222,18,1,1341237.0,0.0,1341237
12462,168,29,1,413458.0,0.0,413458
12463,168,6,2,1228186.0,0.0,2456372
12464,843,5,2,1354368.0,0.1,2437862
12465,843,80,1,4868583.0,0.0,4868583
12466,1160,71,4,2028496.0,0.0,8113984
12467,1160,2,2,2675106.0,0.15,4547680
12468,1160,41,1,4293210.0,0.0,4293210
12469,1160,30,2,1854576.0,0.1,3338237
12470,1160,80,4,4868583.0,0.0,19474332
12471,1160,11,2,333812.0,0.0,667624
12472,616,19,2,4883309.0,0.0,9766618
12473,616,74,1,4678819.0,0.1,4210937
12474,616,67,2,1401568.0,0.05,2662979
12475,616,38,4,762081.0,0.0,3048324
12476,616,15,3,3564230.0,0.0,10692690
12477,616,80,1,4868583.0,0.0,4868583
12478,2501,60,1,2588013.0,0.0,2588013
12479,2501,38,3,762081.0,0.0,2286243
12480,2501,6,3,1228186.0,0.0,3684558
12481,2501,63,3,4827443.0,0.0,14482329
12482,2501,18,2,1341237.0,0.0,2682474
12483,2501,32,2,4017667.0,0.15,6830034
12484,2501,47,4,489921.0,0.0,1959684
12485,2501,4,3,3465256.0,0.0,10395768
12486,1920,52,4,3381694.0,0.2,10821421
12487,1920,7,3,849772.0,0.0,2549316
12488,1920,41,2,4293210.0,0.0,8586420
12489,1920,55,2,2711825.0,0.1,4881285
12490,3516,79,2,4701266.0,0.05,8932405
12491,3516,67,3,1401568.0,0.0,4204704
12492,3516,7,1,849772.0,0.0,849772
12493,3516,34,4,4917281.0,0.0,19669124
12494,2874,5,4,1354368.0,0.0,5417472
12495,2874,23,4,3175413.0,0.2,10161322
12496,2874,51,4,4190173.0,0.0,16760692
12497,2874,2,2,2675106.0,0.0,5350212
12498,2874,68,3,3504786.0,0.0,10514358
12499,2874,75,2,3928850.0,0.0,7857700
12500,2874,33,1,2356800.0,0.15,2003280
12501,2874,53,4,3678728.0,0.2,11771930
12502,3536,41,2,4293210.0,0.15,7298457
12503,3536,64,4,2795884.0,0.0,11183536
12504,3536,59,4,4911020.0,0.0,19644080
12505,3536,32,1,4017667.0,0.0,4017667
12506,4197,60,3,2588013.0,0.05,7375837
12507,4197,41,3,4293210.0,0.0,12879630
12508,4197,68,1,3504786.0,0.05,3329547
12509,4197,8,4,1101633.0,0.15,3745552
12510,880,25,1,2659364.0,0.15,2260459
12511,880,50,1,2593579.0,0.0,2593579
12512,880,36,4,4083995.0,0.0,16335980
12513,880,29,1,413458.0,0.1,372112
12514,880,39,3,2545912.0,0.0,7637736
12515,880,75,1,3928850.0,0.15,3339522
12516,880,70,3,4283058.0,0.2,10279339
12517,619,46,4,1749843.0,0.05,6649403
12518,619,18,3,1341237.0,0.0,4023711
12519,619,50,2,2593579.0,0.0,5187158
12520,619,2,2,2675106.0,0.2,4280170
12521,619,13,4,1241912.0,0.0,4967648
12522,619,41,3,4293210.0,0.0,12879630
12523,619,57,1,1150465.0,0.0,1150465
12524,619,42,2,1636535.0,0.0,3273070
12525,2269,37,1,3993742.0,0.1,3594368
12526,2269,41,2,4293210.0,0.15,7298457
12527,2269,79,1,4701266.0,0.0,4701266
12528,2269,43,3,1109003.0,0.0,3327009
12529,2269,73,3,4256133.0,0.0,12768399
12530,2269,57,4,1150465.0,0.05,4371767
12531,196,57,2,1150465.0,0.0,2300930
12532,933,52,2,3381694.0,0.2,5410710
12533,933,23,3,3175413.0,0.05,9049927
12534,933,8,3,1101633.0,0.0,3304899
12535,933,20,3,2061075.0,0.0,6183225
12536,933,32,4,4017667.0,0.0,16070668
12537,933,41,1,4293210.0,0.05,4078550
12538,1859,62,3,4981306.0,0.0,14943918
12539,1859,39,4,2545912.0,0.0,10183648
12540,1859,63,1,4827443.0,0.0,4827443
12541,1859,25,4,2659364.0,0.15,9041838
12542,1859,43,1,1109003.0,0.1,998103
12543,1859,45,4,4049410.0,0.05,15387758
12544,1859,65,1,4414355.0,0.0,4414355
12545,1859,21,1,174923.0,0.0,174923
12546,4648,29,4,413458.0,0.0,1653832
12547,4648,64,1,2795884.0,0.0,2795884
12548,4648,16,4,748954.0,0.15,2546444
12549,4648,31,1,1218378.0,0.1,1096540
12550,4648,32,4,4017667.0,0.1,14463601
12551,4648,4,1,3465256.0,0.0,3465256
12552,2887,14,4,3484558.0,0.0,13938232
12553,2887,13,1,1241912.0,0.0,1241912
12554,2887,36,2,4083995.0,0.0,8167990
12555,2887,11,4,333812.0,0.15,1134961
12556,3689,57,2,1150465.0,0.0,2300930
12557,3689,22,1,1731906.0,0.0,1731906
12558,3689,61,4,1311538.0,0.1,4721537
12559,3689,60,1,2588013.0,0.05,2458612
12560,3689,66,1,951648.0,0.05,904066
12561,825,6,3,1228186.0,0.05,3500330
12562,825,5,3,1354368.0,0.0,4063104
12563,825,21,1,174923.0,0.0,174923
12564,2720,23,4,3175413.0,0.0,12701652
12565,2900,20,2,2061075.0,0.2,3297720
12566,2900,66,3,951648.0,0.0,2854944
12567,2900,48,4,4703211.0,0.0,18812844
12568,2900,32,3,4017667.0,0.1,10847701
12569,2900,11,1,333812.0,0.0,333812
12570,2900,34,2,4917281.0,0.0,9834562
12571,2900,24,4,3406720.0,0.15,11582848
12572,2900,58,3,883025.0,0.0,2649075
12573,2058,39,4,2545912.0,0.2,8146918
12574,2058,40,2,3482106.0,0.0,6964212
12575,2058,26,2,2244438.0,0.15,3815545
12576,2058,45,2,4049410.0,0.0,8098820
12577,2058,68,3,3504786.0,0.0,10514358
12578,2052,72,1,4439973.0,0.0,4439973
12579,2052,57,3,1150465.0,0.0,3451395
12580,2052,20,4,2061075.0,0.0,8244300
12581,2052,42,2,1636535.0,0.0,3273070
12582,2052,67,4,1401568.0,0.0,5606272
12583,2052,23,3,3175413.0,0.0,9526239
12584,3085,9,2,2794929.0,0.0,5589858
12585,3085,63,2,4827443.0,0.0,9654886
12586,3085,13,1,1241912.0,0.15,1055625
12587,3085,79,1,4701266.0,0.0,4701266
12588,3085,64,2,2795884.0,0.0,5591768
12589,4610,27,3,2768937.0,0.05,7891470
12590,4610,25,3,2659364.0,0.0,7978092
12591,4610,32,2,4017667.0,0.2,6428267
12592,4610,11,2,333812.0,0.0,667624
12593,4610,51,4,4190173.0,0.0,16760692
12594,4610,26,2,2244438.0,0.0,4488876
12595,4610,16,4,748954.0,0.0,2995816
12596,4610,57,4,1150465.0,0.0,4601860
12597,877,56,1,3481964.0,0.1,3133768
12598,877,14,3,3484558.0,0.0,10453674
12599,877,39,3,2545912.0,0.0,7637736
12600,877,72,3,4439973.0,0.15,11321931
12601,877,59,2,4911020.0,0.15,8348734
12602,877,68,2,3504786.0,0.15,5958136
12603,877,64,4,2795884.0,0.0,11183536
12604,877,65,3,4414355.0,0.0,13243065
12605,2742,8,1,1101633.0,0.0,1101633
12606,2742,78,2,1867691.0,0.15,3175075
12607,2742,26,3,2244438.0,0.1,6059983
12608,2742,5,4,1354368.0,0.0,5417472
12609,2549,42,1,1636535.0,0.1,1472882
12610,2549,57,3,1150465.0,0.05,3278825
12611,2549,69,4,4234839.0,0.0,16939356
12612,2549,12,4,1277038.0,0.0,5108152
12613,2549,49,4,1993884.0,0.0,7975536
12614,2549,77,3,2907626.0,0.0,8722878
12615,1584,75,3,3928850.0,0.0,11786550
12616,1584,42,2,1636535.0,0.2,2618456
12617,1584,74,4,4678819.0,0.0,18715276
12618,1584,54,2,1053267.0,0.05,2001207
12619,1584,21,2,174923.0,0.05,332354
12620,1584,10,4,2025142.0,0.0,8100568
12621,1584,8,4,1101633.0,0.2,3525226
12622,1584,66,2,951648.0,0.05,1808131
12623,3209,51,3,4190173.0,0.0,12570519
12624,3209,57,2,1150465.0,0.0,2300930
12625,3209,9,2,2794929.0,0.0,5589858
12626,3209,41,3,4293210.0,0.0,12879630
12627,3209,14,4,3484558.0,0.05,13241320
12628,3209,47,3,489921.0,0.0,1469763
12629,3209,36,3,4083995.0,0.0,12251985
12630,3209,6,2,1228186.0,0.2,1965098
12631,1059,74,2,4678819.0,0.0,9357638
12632,1059,39,1,2545912.0,0.05,2418616
12633,1059,26,2,2244438.0,0.0,4488876
12634,1059,61,1,1311538.0,0.2,1049230
12635,1059,4,3,3465256.0,0.0,10395768
12636,2435,22,3,1731906.0,0.2,4156574
12637,2435,24,2,3406720.0,0.0,6813440
12638,2435,43,2,1109003.0,0.05,2107106
12639,2435,57,4,1150465.0,0.05,4371767
12640,2435,26,4,2244438.0,0.0,8977752
12641,1626,53,2,3678728.0,0.0,7357456
12642,1626,17,1,4988725.0,0.0,4988725
12643,1626,76,2,3348251.0,0.0,6696502
12644,1626,64,3,2795884.0,0.0,8387652
12645,1626,19,2,4883309.0,0.0,9766618
12646,1626,44,4,3558636.0,0.0,14234544
12647,1626,39,1,2545912.0,0.0,2545912
12648,4152,54,4,1053267.0,0.0,4213068
12649,4152,65,3,4414355.0,0.0,13243065
12650,4152,16,2,748954.0,0.0,1497908
12651,4152,29,4,413458.0,0.0,1653832
12652,4152,71,4,2028496.0,0.0,8113984
12653,4152,13,4,1241912.0,0.0,4967648
12654,2772,72,4,4439973.0,0.0,17759892
12655,2772,54,2,1053267.0,0.0,2106534
12656,2772,43,3,1109003.0,0.0,3327009
12657,2772,33,3,2356800.0,0.15,6009840
12658,2772,64,2,2795884.0,0.0,5591768
12659,2772,71,2,2028496.0,0.0,4056992
12660,2772,47,2,489921.0,0.0,979842
12661,3785,76,4,3348251.0,0.0,13393004
12662,3785,58,3,883025.0,0.0,2649075
12663,3785,62,2,4981306.0,0.1,8966351
12664,3785,60,1,2588013.0,0.1,2329212
12665,3785,32,1,4017667.0,0.0,4017667
12666,3785,74,3,4678819.0,0.0,14036457
12667,3785,36,2,4083995.0,0.0,8167990
12668,3785,3,3,2429302.0,0.0,7287906
12669,45,2,3,2675106.0,0.0,8025318
12670,2043,28,1,2967557.0,0.0,2967557
12671,2043,69,4,4234839.0,0.0,16939356
12672,1025,62,3,4981306.0,0.0,14943918
12673,1025,49,4,1993884.0,0.1,7177982
12674,1025,20,4,2061075.0,0.0,8244300
12675,2886,26,2,2244438.0,0.0,4488876
12676,2886,63,4,4827443.0,0.0,19309772
12677,2886,70,1,4283058.0,0.1,3854752
12678,2886,45,3,4049410.0,0.0,12148230
12679,4604,79,2,4701266.0,0.0,9402532
12680,4604,64,3,2795884.0,0.0,8387652
12681,4604,16,4,748954.0,0.0,2995816
12682,4604,14,3,3484558.0,0.15,8885623
12683,4604,7,1,849772.0,0.05,807283
12684,4604,30,2,1854576.0,0.0,3709152
12685,4604,70,2,4283058.0,0.0,8566116
12686,4604,57,4,1150465.0,0.0,4601860
12687,249,68,4,3504786.0,0.0,14019144
12688,249,12,3,1277038.0,0.0,3831114
12689,249,29,1,413458.0,0.0,413458
12690,2716,67,1,1401568.0,0.0,1401568
12691,2716,68,3,3504786.0,0.0,10514358
12692,2716,50,1,2593579.0,0.0,2593579
12693,2716,65,2,4414355.0,0.05,8387274
12694,2285,68,2,3504786.0,0.05,6659093
12695,2285,60,2,2588013.0,0.0,5176026
12696,2285,5,1,1354368.0,0.0,1354368
12697,2285,38,3,762081.0,0.0,2286243
12698,2285,22,1,1731906.0,0.15,1472120
12699,2285,6,3,1228186.0,0.2,2947646
12700,2285,69,3,4234839.0,0.15,10798839
12701,2285,1,4,831633.0,0.0,3326532
12702,2125,24,1,3406720.0,0.0,3406720
12703,2284,71,4,2028496.0,0.1,7302586
12704,2284,63,4,4827443.0,0.1,17378795
12705,2284,29,4,413458.0,0.0,1653832
12706,2284,69,3,4234839.0,0.0,12704517
12707,2284,70,2,4283058.0,0.0,8566116
12708,2284,75,2,3928850.0,0.0,7857700
12709,2284,57,2,1150465.0,0.15,1955790
12710,4773,21,1,174923.0,0.15,148685
12711,4773,33,3,2356800.0,0.0,7070400
12712,4773,30,1,1854576.0,0.05,1761847
12713,4773,67,2,1401568.0,0.0,2803136
12714,3011,42,1,1636535.0,0.0,1636535
12715,3011,44,3,3558636.0,0.0,10675908
12716,3011,64,3,2795884.0,0.0,8387652
12717,3011,43,1,1109003.0,0.0,1109003
12718,3011,25,3,2659364.0,0.0,7978092
12719,3011,47,3,489921.0,0.0,1469763
12720,3011,34,3,4917281.0,0.0,14751843
12721,4622,19,1,4883309.0,0.0,4883309
12722,4664,12,2,1277038.0,0.1,2298668
12723,4664,9,1,2794929.0,0.0,2794929
12724,4664,3,4,2429302.0,0.2,7773766
12725,4664,60,4,2588013.0,0.0,10352052
12726,1320,49,4,1993884.0,0.0,7975536
12727,1320,7,1,849772.0,0.0,849772
12728,1320,22,3,1731906.0,0.05,4935932
12729,3678,28,2,2967557.0,0.0,5935114
12730,3678,3,3,2429302.0,0.0,7287906
12731,2494,11,1,333812.0,0.05,317121
12732,2494,3,1,2429302.0,0.0,2429302
12733,559,9,2,2794929.0,0.0,5589858
12734,559,25,3,2659364.0,0.0,7978092
12735,559,20,2,2061075.0,0.1,3709935
12736,559,11,2,333812.0,0.0,667624
12737,559,78,1,1867691.0,0.0,1867691
12738,559,8,4,1101633.0,0.05,4186205
12739,559,65,4,4414355.0,0.0,17657420
12740,380,71,2,2028496.0,0.15,3448443
12741,380,60,2,2588013.0,0.0,5176026
12742,380,33,2,2356800.0,0.1,4242240
12743,3358,64,3,2795884.0,0.2,6710122
12744,3358,14,3,3484558.0,0.0,10453674
