id_envio,id_orden,empresa_envio,costo_envio,tiempo_entrega_dias,fecha_estimada,fecha_real
2275,2307,Interrapidisimo,34672.0,7,2024-07-19 10:10:00,2024-07-22 10:10:00
2276,4520,Interrapidisimo,29093.0,7,2024-07-19 13:06:00,2024-07-20 13:06:00
2277,2445,FedEx,16213.0,9,2024-07-21 13:17:00,2024-07-24 13:17:00
2278,15,Servientrega,1910.0,3,2024-07-15 14:31:00,2024-07-19 14:31:00
2279,3041,FedEx,29399.0,3,2024-07-15 17:57:00,2024-07-14 17:57:00
2280,233,Servientrega,33938.0,1,2024-07-13 21:10:00,2024-07-11 21:10:00
2281,2882,Interrapidisimo,8326.0,2,2024-07-15 09:36:00,2024-07-14 09:36:00
2282,2711,Servientrega,9613.0,2,2024-07-15 14:11:00,2024-07-17 14:11:00
2283,324,Servientrega,32165.0,3,2024-07-16 19:48:00,2024-07-17 19:48:00
2284,2817,Servientrega,12508.0,8,2024-07-21 20:50:00,2024-07-22 20:50:00
2285,2149,FedEx,19890.0,6,2024-07-20 10:49:00,2024-07-20 10:49:00
2286,1404,Servientrega,34685.0,7,2024-07-21 11:48:00,2024-07-24 11:48:00
2287,4025,Servientrega,13001.0,7,2024-07-21 11:59:00,2024-07-25 11:59:00
2288,647,Interrapidisimo,33322.0,5,2024-07-19 12:07:00,2024-07-20 12:07:00
2289,1696,Interrapidisimo,2707.0,7,2024-07-21 21:47:00,2024-07-23 21:47:00
2290,4571,Interrapidisimo,24067.0,2,2024-07-16 22:40:00,2024-07-16 22:40:00
2291,4810,Servientrega,19541.0,1,2024-07-16 09:15:00,2024-07-16 09:15:00
2292,1026,Servientrega,26238.0,8,2024-07-23 09:41:00,2024-07-25 09:41:00
2293,3377,Servientrega,24190.0,8,2024-07-23 09:43:00,2024-07-21 09:43:00
2294,3371,Servientrega,6901.0,3,2024-07-18 11:54:00,2024-07-20 11:54:00
2295,4813,Interrapidisimo,12716.0,6,2024-07-21 13:17:00,2024-07-24 13:17:00
2296,2956,Servientrega,29281.0,9,2024-07-24 21:05:00,2024-07-23 21:05:00
2297,558,Interrapidisimo,29960.0,9,2024-07-25 10:40:00,2024-07-23 10:40:00
2298,975,Servientrega,27919.0,6,2024-07-22 11:34:00,2024-07-21 11:34:00
2299,3513,Interrapidisimo,11720.0,9,2024-07-25 11:45:00,2024-07-26 11:45:00
2300,2234,Envía,23497.0,9,2024-07-25 13:33:00,2024-07-24 13:33:00
2301,4464,Interrapidisimo,12066.0,8,2024-07-24 13:48:00,2024-07-28 13:48:00
2302,1830,Coordinadora,6090.0,3,2024-07-19 15:11:00,2024-07-22 15:11:00
2303,510,DHL,2839.0,3,2024-07-19 18:50:00,2024-07-22 18:50:00
2304,294,DHL,11912.0,9,2024-07-26 17:40:00,2024-07-27 17:40:00
2305,3286,DHL,26872.0,6,2024-07-23 20:13:00,2024-07-25 20:13:00
2306,1314,Interrapidisimo,33777.0,2,2024-07-20 14:09:00,2024-07-23 14:09:00
2307,3942,Servientrega,13159.0,6,2024-07-24 14:33:00,2024-07-22 14:33:00
2308,1759,FedEx,11056.0,5,2024-07-23 18:25:00,2024-07-27 18:25:00
2309,2126,Interrapidisimo,21158.0,5,2024-07-23 20:03:00,2024-07-21 20:03:00
2310,264,Interrapidisimo,522.0,4,2024-07-23 11:07:00,2024-07-26 11:07:00
2311,4576,Interrapidisimo,10424.0,4,2024-07-23 12:12:00,2024-07-23 12:12:00
2312,1303,Servientrega,25106.0,9,2024-07-28 16:29:00,2024-07-28 16:29:00
2313,1787,DHL,32755.0,7,2024-07-26 20:25:00,2024-07-25 20:25:00
2314,164,Servientrega,7471.0,8,2024-07-27 20:50:00,2024-07-26 20:50:00
2315,2046,Servientrega,31327.0,2,2024-07-21 22:35:00,2024-07-19 22:35:00
2316,3749,Interrapidisimo,7595.0,6,2024-07-26 09:21:00,2024-07-30 09:21:00
2317,1794,Servientrega,6765.0,1,2024-07-21 11:38:00,2024-07-25 11:38:00
2318,2725,Coordinadora,15554.0,5,2024-07-26 15:04:00,2024-07-27 15:04:00
2319,1001,DHL,1520.0,9,2024-07-30 21:41:00,2024-07-31 21:41:00
2320,3901,Servientrega,7687.0,2,2024-07-24 10:46:00,2024-07-24 10:46:00
2321,2778,DHL,24508.0,1,2024-07-23 17:22:00,2024-07-23 17:22:00
2322,3364,Servientrega,18612.0,6,2024-07-28 17:32:00,2024-07-29 17:32:00
2323,2914,FedEx,20852.0,1,2024-07-23 18:35:00,2024-07-23 18:35:00
2324,2938,Interrapidisimo,14498.0,5,2024-07-27 22:50:00,2024-07-26 22:50:00
2325,2690,Servientrega,33755.0,7,2024-07-30 11:01:00,2024-07-28 11:01:00
2326,2417,FedEx,11553.0,7,2024-07-30 12:08:00,2024-07-29 12:08:00
2327,4507,FedEx,33057.0,8,2024-07-31 14:10:00,2024-08-04 14:10:00
2328,2217,Interrapidisimo,9176.0,1,2024-07-24 17:40:00,2024-07-22 17:40:00
2329,4917,Servientrega,12633.0,4,2024-07-27 17:56:00,2024-07-26 17:56:00
2330,4163,DHL,29589.0,8,2024-08-01 10:05:00,2024-08-02 10:05:00
2331,4925,Interrapidisimo,8525.0,5,2024-07-29 10:06:00,2024-08-01 10:06:00
2332,522,FedEx,3724.0,5,2024-07-29 11:07:00,2024-07-27 11:07:00
2333,320,Servientrega,28915.0,1,2024-07-25 17:14:00,2024-07-24 17:14:00
2334,3634,Interrapidisimo,15012.0,5,2024-07-29 18:39:00,2024-08-02 18:39:00
2335,4939,Interrapidisimo,14960.0,3,2024-07-27 19:42:00,2024-07-29 19:42:00
2336,2816,FedEx,3106.0,2,2024-07-26 20:45:00,2024-07-30 20:45:00
2337,2820,Coordinadora,16268.0,2,2024-07-27 10:49:00,2024-07-29 10:49:00
2338,3599,Servientrega,32445.0,3,2024-07-28 21:10:00,2024-07-27 21:10:00
2339,1187,Envía,16365.0,3,2024-07-29 14:08:00,2024-07-27 14:08:00
2340,2399,FedEx,33193.0,5,2024-07-31 15:33:00,2024-07-31 15:33:00
2341,3769,Servientrega,33309.0,6,2024-08-01 19:48:00,2024-08-03 19:48:00
2342,4908,Coordinadora,13757.0,3,2024-07-29 20:06:00,2024-07-31 20:06:00
2343,604,Servientrega,28387.0,6,2024-08-01 21:39:00,2024-08-01 21:39:00
2344,3335,Interrapidisimo,25699.0,6,2024-08-01 22:27:00,2024-08-02 22:27:00
2345,1134,DHL,7292.0,2,2024-07-29 09:02:00,2024-07-28 09:02:00
2346,4261,Servientrega,3559.0,3,2024-07-30 17:23:00,2024-07-28 17:23:00
2347,3477,FedEx,24714.0,6,2024-08-02 21:08:00,2024-08-04 21:08:00
2348,3793,Envía,1690.0,7,2024-08-04 11:46:00,2024-08-03 11:46:00
2349,2274,Interrapidisimo,5930.0,1,2024-07-29 21:01:00,2024-08-02 21:01:00
2350,896,Interrapidisimo,31221.0,5,2024-08-02 21:50:00,2024-08-06 21:50:00
2351,838,Servientrega,18547.0,4,2024-08-01 22:34:00,2024-08-04 22:34:00
2352,1197,Interrapidisimo,30528.0,2,2024-07-31 08:51:00,2024-08-04 08:51:00
2353,1708,Interrapidisimo,5702.0,1,2024-07-30 11:09:00,2024-07-31 11:09:00
2354,2418,FedEx,708.0,9,2024-08-07 12:54:00,2024-08-06 12:54:00
2355,4420,Coordinadora,18197.0,1,2024-07-30 14:06:00,2024-08-02 14:06:00
2356,3021,Servientrega,11008.0,8,2024-08-06 19:23:00,2024-08-07 19:23:00
2357,4017,Interrapidisimo,11238.0,7,2024-08-05 20:07:00,2024-08-06 20:07:00
2358,594,DHL,31712.0,9,2024-08-08 15:38:00,2024-08-06 15:38:00
2359,1627,Servientrega,32838.0,3,2024-08-02 20:59:00,2024-08-05 20:59:00
2360,4112,DHL,24120.0,3,2024-08-03 08:19:00,2024-08-03 08:19:00
2361,4222,DHL,32897.0,5,2024-08-05 10:34:00,2024-08-04 10:34:00
2362,4145,Servientrega,8778.0,3,2024-08-03 13:04:00,2024-08-03 13:04:00
2363,4932,DHL,25514.0,1,2024-08-01 17:27:00,2024-08-03 17:27:00
2364,432,Interrapidisimo,16021.0,6,2024-08-06 20:24:00,2024-08-10 20:24:00
2365,2372,DHL,24040.0,2,2024-08-02 21:01:00,2024-07-31 21:01:00
2366,4391,DHL,30611.0,9,2024-08-10 12:57:00,2024-08-10 12:57:00
2367,4233,Servientrega,14793.0,9,2024-08-10 14:32:00,2024-08-10 14:32:00
2368,3148,Coordinadora,15385.0,4,2024-08-05 19:47:00,2024-08-05 19:47:00
2369,3838,Servientrega,9146.0,5,2024-08-06 19:59:00,2024-08-07 19:59:00
2370,2337,Servientrega,16818.0,3,2024-08-04 20:22:00,2024-08-04 20:22:00
2371,1118,Servientrega,8513.0,8,2024-08-09 20:54:00,2024-08-08 20:54:00
2372,3058,DHL,25663.0,7,2024-08-09 13:51:00,2024-08-10 13:51:00
2373,398,Envía,2557.0,8,2024-08-10 14:26:00,2024-08-08 14:26:00
2374,783,Interrapidisimo,12391.0,4,2024-08-06 14:29:00,2024-08-07 14:29:00
2375,1723,Interrapidisimo,15524.0,4,2024-08-07 09:13:00,2024-08-05 09:13:00
2376,2456,Servientrega,4457.0,4,2024-08-07 12:12:00,2024-08-05 12:12:00
2377,1017,FedEx,11196.0,7,2024-08-10 13:35:00,2024-08-10 13:35:00
2378,3693,Servientrega,23753.0,1,2024-08-04 14:35:00,2024-08-04 14:35:00
2379,4662,Servientrega,32167.0,9,2024-08-12 15:07:00,2024-08-12 15:07:00
2380,2799,Coordinadora,21847.0,1,2024-08-04 15:38:00,2024-08-05 15:38:00
2381,2312,Interrapidisimo,24943.0,7,2024-08-10 17:15:00,2024-08-09 17:15:00
2382,4594,DHL,33872.0,4,2024-08-07 20:54:00,2024-08-11 20:54:00
2383,3039,Servientrega,22522.0,1,2024-08-05 10:53:00,2024-08-06 10:53:00
2384,3212,Envía,24187.0,6,2024-08-10 11:05:00,2024-08-10 11:05:00
2385,2542,DHL,11822.0,2,2024-08-06 14:44:00,2024-08-09 14:44:00
2386,556,Servientrega,19119.0,9,2024-08-13 21:05:00,2024-08-16 21:05:00
2387,4457,Interrapidisimo,12192.0,5,2024-08-10 10:53:00,2024-08-13 10:53:00
2388,2662,Interrapidisimo,3066.0,2,2024-08-07 15:10:00,2024-08-10 15:10:00
2389,678,DHL,15467.0,4,2024-08-09 15:41:00,2024-08-08 15:41:00
2390,2225,FedEx,30627.0,3,2024-08-08 17:42:00,2024-08-11 17:42:00
2391,3227,FedEx,19118.0,3,2024-08-08 18:50:00,2024-08-12 18:50:00
2392,1792,DHL,19639.0,8,2024-08-13 19:53:00,2024-08-11 19:53:00
2393,3997,DHL,10967.0,5,2024-08-11 08:08:00,2024-08-10 08:08:00
2394,4455,Servientrega,12518.0,5,2024-08-11 08:41:00,2024-08-14 08:41:00
2395,440,Servientrega,27994.0,9,2024-08-15 09:48:00,2024-08-19 09:48:00
2396,4919,DHL,32850.0,7,2024-08-13 10:07:00,2024-08-11 10:07:00
2397,1057,Servientrega,6860.0,8,2024-08-14 20:44:00,2024-08-16 20:44:00
2398,3297,Interrapidisimo,1147.0,8,2024-08-15 10:11:00,2024-08-15 10:11:00
2399,2664,Servientrega,10151.0,5,2024-08-12 10:11:00,2024-08-11 10:11:00
2400,4701,Interrapidisimo,7342.0,9,2024-08-17 11:12:00,2024-08-19 11:12:00
2401,2183,Interrapidisimo,19084.0,5,2024-08-13 15:10:00,2024-08-15 15:10:00
2402,3949,DHL,10678.0,1,2024-08-09 16:59:00,2024-08-12 16:59:00
2403,221,DHL,13288.0,6,2024-08-15 20:51:00,2024-08-15 20:51:00
2404,815,Interrapidisimo,7847.0,6,2024-08-16 08:32:00,2024-08-19 08:32:00
2405,4879,FedEx,23141.0,3,2024-08-13 13:20:00,2024-08-12 13:20:00
2406,4153,Coordinadora,621.0,2,2024-08-12 13:56:00,2024-08-14 13:56:00
2407,4269,Servientrega,9239.0,6,2024-08-16 14:26:00,2024-08-17 14:26:00
2408,2904,DHL,28956.0,2,2024-08-12 18:10:00,2024-08-13 18:10:00
2409,193,Interrapidisimo,10607.0,2,2024-08-13 11:47:00,2024-08-15 11:47:00
2410,4971,DHL,21735.0,9,2024-08-20 14:28:00,2024-08-24 14:28:00
2411,2239,Servientrega,20612.0,2,2024-08-13 14:38:00,2024-08-11 14:38:00
2412,4804,DHL,31323.0,8,2024-08-19 21:34:00,2024-08-17 21:34:00
2413,2722,Servientrega,24577.0,6,2024-08-18 14:11:00,2024-08-19 14:11:00
2414,3570,FedEx,4171.0,1,2024-08-13 18:56:00,2024-08-11 18:56:00
2415,4537,Interrapidisimo,17109.0,3,2024-08-15 19:00:00,2024-08-14 19:00:00
2416,651,Coordinadora,22071.0,5,2024-08-17 19:05:00,2024-08-18 19:05:00
2417,3139,Servientrega,16354.0,3,2024-08-15 19:12:00,2024-08-16 19:12:00
2418,1565,Coordinadora,23551.0,5,2024-08-17 19:42:00,2024-08-17 19:42:00
2419,2642,DHL,19369.0,2,2024-08-15 09:06:00,2024-08-14 09:06:00
2420,4586,Servientrega,28541.0,7,2024-08-20 09:51:00,2024-08-22 09:51:00
2421,2796,Coordinadora,32269.0,8,2024-08-21 16:46:00,2024-08-23 16:46:00
2422,3660,FedEx,6176.0,2,2024-08-15 20:01:00,2024-08-18 20:01:00
2423,602,Servientrega,4834.0,1,2024-08-15 09:24:00,2024-08-15 09:24:00
2424,976,Servientrega,30246.0,8,2024-08-22 10:49:00,2024-08-25 10:49:00
2425,123,Servientrega,33248.0,2,2024-08-16 15:07:00,2024-08-18 15:07:00
2426,644,Servientrega,2104.0,8,2024-08-22 19:13:00,2024-08-22 19:13:00
2427,4013,Interrapidisimo,27932.0,8,2024-08-23 12:31:00,2024-08-26 12:31:00
2428,3324,Servientrega,4047.0,9,2024-08-24 18:10:00,2024-08-28 18:10:00
2429,675,FedEx,2885.0,7,2024-08-22 22:02:00,2024-08-23 22:02:00
2430,4069,Servientrega,6908.0,8,2024-08-24 08:36:00,2024-08-25 08:36:00
2431,1934,Interrapidisimo,4807.0,1,2024-08-17 09:40:00,2024-08-18 09:40:00
2432,4656,Envía,1370.0,3,2024-08-19 12:42:00,2024-08-17 12:42:00
2433,2498,Envía,6386.0,5,2024-08-21 18:12:00,2024-08-22 18:12:00
2434,569,Servientrega,22560.0,8,2024-08-24 18:19:00,2024-08-27 18:19:00
2435,2679,Servientrega,12305.0,8,2024-08-24 20:36:00,2024-08-24 20:36:00
2436,4722,Interrapidisimo,33612.0,7,2024-08-23 22:53:00,2024-08-23 22:53:00
2437,534,Interrapidisimo,30133.0,3,2024-08-20 22:19:00,2024-08-21 22:19:00
2438,3129,Interrapidisimo,30449.0,9,2024-08-27 08:31:00,2024-08-26 08:31:00
2439,3804,Envía,25687.0,9,2024-08-27 09:07:00,2024-08-28 09:07:00
2440,1546,Servientrega,4108.0,4,2024-08-22 18:22:00,2024-08-25 18:22:00
2441,4552,DHL,8330.0,5,2024-08-23 21:14:00,2024-08-22 21:14:00
2442,3427,Servientrega,1560.0,4,2024-08-23 13:00:00,2024-08-24 13:00:00
2443,467,Interrapidisimo,15109.0,4,2024-08-23 14:00:00,2024-08-24 14:00:00
2444,2361,Interrapidisimo,11760.0,3,2024-08-22 14:39:00,2024-08-26 14:39:00
2445,893,Servientrega,15062.0,5,2024-08-24 19:44:00,2024-08-25 19:44:00
2446,902,Servientrega,33923.0,5,2024-08-24 21:44:00,2024-08-22 21:44:00
2447,3846,Interrapidisimo,24389.0,2,2024-08-21 22:09:00,2024-08-23 22:09:00
2448,1272,Coordinadora,14230.0,4,2024-08-24 09:30:00,2024-08-28 09:30:00
2449,2737,Servientrega,5099.0,1,2024-08-21 16:40:00,2024-08-25 16:40:00
2450,157,Envía,6383.0,5,2024-08-25 16:45:00,2024-08-24 16:45:00
2451,3580,Interrapidisimo,14642.0,1,2024-08-21 18:58:00,2024-08-23 18:58:00
2452,90,DHL,7772.0,6,2024-08-27 19:08:00,2024-08-29 19:08:00
2453,997,Coordinadora,23941.0,8,2024-08-30 12:36:00,2024-08-31 12:36:00
2454,4774,FedEx,30885.0,4,2024-08-26 21:41:00,2024-08-25 21:41:00
2455,4624,Envía,20884.0,6,2024-08-29 08:48:00,2024-08-27 08:48:00
2456,3891,Servientrega,17213.0,6,2024-08-29 18:34:00,2024-08-29 18:34:00
2457,3144,Envía,26895.0,5,2024-08-28 19:45:00,2024-08-28 19:45:00
2458,4864,Interrapidisimo,8697.0,7,2024-08-30 22:15:00,2024-09-02 22:15:00
2459,1592,Envía,14275.0,9,2024-09-02 11:48:00,2024-09-03 11:48:00
2460,3781,DHL,3579.0,1,2024-08-25 17:12:00,2024-08-24 17:12:00
2461,2369,Interrapidisimo,12505.0,1,2024-08-26 08:23:00,2024-08-28 08:23:00
2462,4416,Coordinadora,25878.0,1,2024-08-26 15:47:00,2024-08-28 15:47:00
2463,1391,Envía,33473.0,5,2024-08-30 15:54:00,2024-08-28 15:54:00
2464,3475,DHL,22831.0,7,2024-09-01 20:09:00,2024-09-02 20:09:00
2465,4587,FedEx,14896.0,9,2024-09-04 08:29:00,2024-09-08 08:29:00
2466,2408,Servientrega,8679.0,8,2024-09-03 12:10:00,2024-09-07 12:10:00
2467,4096,Servientrega,18074.0,6,2024-09-01 13:03:00,2024-09-01 13:03:00
2468,1985,Interrapidisimo,33489.0,1,2024-08-27 16:44:00,2024-08-30 16:44:00
2469,3406,Coordinadora,12328.0,7,2024-09-02 21:24:00,2024-09-01 21:24:00
2470,1560,Servientrega,3239.0,9,2024-09-05 11:48:00,2024-09-04 11:48:00
2471,701,Servientrega,531.0,1,2024-08-28 13:39:00,2024-08-29 13:39:00
2472,2586,Servientrega,24991.0,2,2024-08-29 17:10:00,2024-08-31 17:10:00
2473,1632,Servientrega,15493.0,4,2024-08-31 18:09:00,2024-09-03 18:09:00
2474,858,Coordinadora,20168.0,3,2024-08-30 20:15:00,2024-08-28 20:15:00
2475,4260,DHL,20811.0,4,2024-09-01 10:04:00,2024-09-03 10:04:00
2476,4811,Servientrega,11585.0,5,2024-09-02 13:36:00,2024-09-01 13:36:00
2477,925,Servientrega,30174.0,9,2024-09-06 14:58:00,2024-09-04 14:58:00
2478,2678,Servientrega,17700.0,2,2024-08-30 15:57:00,2024-08-29 15:57:00
2479,216,Servientrega,12807.0,9,2024-09-06 19:18:00,2024-09-04 19:18:00
2480,417,FedEx,12510.0,8,2024-09-05 21:50:00,2024-09-06 21:50:00
2481,86,Servientrega,16204.0,4,2024-09-02 11:23:00,2024-09-06 11:23:00
2482,4136,Interrapidisimo,32931.0,1,2024-08-31 09:32:00,2024-09-04 09:32:00
2483,2615,DHL,18915.0,8,2024-09-07 14:48:00,2024-09-10 14:48:00
2484,3817,FedEx,31417.0,8,2024-09-07 21:14:00,2024-09-09 21:14:00
2485,4309,DHL,30023.0,7,2024-09-07 10:12:00,2024-09-11 10:12:00
2486,4611,DHL,4121.0,8,2024-09-08 17:59:00,2024-09-10 17:59:00
2487,1265,Coordinadora,12455.0,8,2024-09-09 11:06:00,2024-09-08 11:06:00
2488,3097,Interrapidisimo,16539.0,3,2024-09-04 13:37:00,2024-09-02 13:37:00
2489,3572,Interrapidisimo,7693.0,6,2024-09-07 14:39:00,2024-09-07 14:39:00
2490,955,Interrapidisimo,15455.0,1,2024-09-02 22:39:00,2024-09-05 22:39:00
2491,1633,Interrapidisimo,23010.0,5,2024-09-07 18:56:00,2024-09-05 18:56:00
2492,1370,Interrapidisimo,30968.0,1,2024-09-04 11:09:00,2024-09-02 11:09:00
2493,643,Servientrega,34655.0,1,2024-09-04 11:19:00,2024-09-04 11:19:00
2494,168,Interrapidisimo,892.0,4,2024-09-07 21:37:00,2024-09-08 21:37:00
2495,843,Servientrega,19629.0,8,2024-09-12 10:36:00,2024-09-12 10:36:00
2496,1160,Coordinadora,7499.0,5,2024-09-09 12:52:00,2024-09-12 12:52:00
2497,616,DHL,21385.0,2,2024-09-06 17:21:00,2024-09-06 17:21:00
2498,2501,Interrapidisimo,29376.0,8,2024-09-12 19:24:00,2024-09-11 19:24:00
2499,1920,Servientrega,20131.0,2,2024-09-07 08:49:00,2024-09-06 08:49:00
2500,3516,Servientrega,34238.0,2,2024-09-07 12:52:00,2024-09-07 12:52:00
2501,2874,Interrapidisimo,7045.0,2,2024-09-07 13:27:00,2024-09-05 13:27:00
2502,3536,Interrapidisimo,20700.0,5,2024-09-10 13:37:00,2024-09-11 13:37:00
2503,4197,Interrapidisimo,21843.0,1,2024-09-06 15:26:00,2024-09-09 15:26:00
2504,880,DHL,11345.0,3,2024-09-08 15:50:00,2024-09-06 15:50:00
2505,2269,Servientrega,541.0,3,2024-09-08 17:46:00,2024-09-10 17:46:00
2506,196,Interrapidisimo,1499.0,2,2024-09-07 22:01:00,2024-09-05 22:01:00
2507,933,Servientrega,34263.0,7,2024-09-13 08:51:00,2024-09-17 08:51:00
2508,1859,Coordinadora,30966.0,1,2024-09-07 12:35:00,2024-09-07 12:35:00
2509,4648,Servientrega,21622.0,2,2024-09-08 14:30:00,2024-09-08 14:30:00
2510,2887,DHL,34361.0,7,2024-09-13 14:42:00,2024-09-17 14:42:00
2511,3689,Servientrega,27643.0,3,2024-09-09 17:34:00,2024-09-07 17:34:00
2512,825,Envía,4955.0,6,2024-09-12 18:52:00,2024-09-11 18:52:00
2513,2720,Servientrega,21463.0,5,2024-09-11 18:53:00,2024-09-12 18:53:00
2514,2058,DHL,11481.0,3,2024-09-10 08:46:00,2024-09-10 08:46:00
2515,2052,DHL,32947.0,3,2024-09-10 09:36:00,2024-09-11 09:36:00
2516,3085,Servientrega,28132.0,6,2024-09-13 21:15:00,2024-09-14 21:15:00
2517,877,Interrapidisimo,5310.0,8,2024-09-16 12:31:00,2024-09-15 12:31:00
2518,2742,Coordinadora,12481.0,2,2024-09-10 12:43:00,2024-09-09 12:43:00
2519,3209,Coordinadora,13977.0,6,2024-09-15 09:02:00,2024-09-17 09:02:00
2520,1059,Servientrega,33623.0,9,2024-09-18 11:33:00,2024-09-22 11:33:00
2521,2435,FedEx,19124.0,4,2024-09-13 15:47:00,2024-09-11 15:47:00
2522,4152,FedEx,10351.0,7,2024-09-16 17:52:00,2024-09-18 17:52:00
2523,2772,Envía,5197.0,5,2024-09-14 18:00:00,2024-09-16 18:00:00
2524,3785,Interrapidisimo,19298.0,8,2024-09-17 21:43:00,2024-09-17 21:43:00
2525,45,DHL,17200.0,3,2024-09-12 21:43:00,2024-09-13 21:43:00
2526,2043,Interrapidisimo,28296.0,2,2024-09-12 08:19:00,2024-09-12 08:19:00
2527,1025,Servientrega,31700.0,8,2024-09-18 10:55:00,2024-09-21 10:55:00
2528,2886,Coordinadora,34057.0,2,2024-09-12 16:51:00,2024-09-10 16:51:00
2529,4604,Envía,2731.0,1,2024-09-11 17:19:00,2024-09-14 17:19:00
2530,2716,Interrapidisimo,21524.0,7,2024-09-17 21:37:00,2024-09-20 21:37:00
2531,2285,Interrapidisimo,9994.0,6,2024-09-17 10:07:00,2024-09-18 10:07:00
2532,2125,Interrapidisimo,8828.0,9,2024-09-20 11:32:00,2024-09-20 11:32:00
2533,2284,Coordinadora,497.0,6,2024-09-17 11:33:00,2024-09-16 11:33:00
2534,4773,Servientrega,26332.0,4,2024-09-15 13:49:00,2024-09-15 13:49:00
2535,3011,Envía,3581.0,2,2024-09-13 14:42:00,2024-09-13 14:42:00
2536,4622,Interrapidisimo,14590.0,7,2024-09-18 20:15:00,2024-09-16 20:15:00
2537,4664,Servientrega,30581.0,7,2024-09-19 08:41:00,2024-09-20 08:41:00
2538,1320,Interrapidisimo,9054.0,4,2024-09-16 12:17:00,2024-09-20 12:17:00
2539,3678,DHL,12688.0,7,2024-09-19 12:36:00,2024-09-23 12:36:00
2540,2494,FedEx,31707.0,1,2024-09-13 14:03:00,2024-09-16 14:03:00
2541,559,FedEx,5761.0,8,2024-09-20 17:34:00,2024-09-24 17:34:00
2542,380,Interrapidisimo,11634.0,6,2024-09-18 20:17:00,2024-09-17 20:17:00
2543,3358,Servientrega,15711.0,9,2024-09-21 20:45:00,2024-09-25 20:45:00
2544,4675,Coordinadora,3440.0,8,2024-09-20 22:25:00,2024-09-22 22:25:00
2545,2840,Coordinadora,29797.0,8,2024-09-20 22:45:00,2024-09-19 22:45:00
2546,1915,Servientrega,14190.0,7,2024-09-20 08:00:00,2024-09-22 08:00:00
2547,2707,Servientrega,20890.0,2,2024-09-15 15:55:00,2024-09-18 15:55:00
2548,4745,DHL,34857.0,7,2024-09-20 20:54:00,2024-09-24 20:54:00
2549,99,Envía,17019.0,8,2024-09-22 09:15:00,2024-09-26 09:15:00
2550,2717,Interrapidisimo,7003.0,4,2024-09-18 15:35:00,2024-09-17 15:35:00
2551,3843,FedEx,28646.0,6,2024-09-20 15:41:00,2024-09-19 15:41:00
2552,3217,Envía,21129.0,6,2024-09-20 19:27:00,2024-09-19 19:27:00
2553,1122,Interrapidisimo,5469.0,6,2024-09-20 19:39:00,2024-09-19 19:39:00
2554,2410,DHL,19.0,1,2024-09-15 19:50:00,2024-09-13 19:50:00
2555,3545,FedEx,25768.0,5,2024-09-20 09:10:00,2024-09-18 09:10:00
2556,4479,FedEx,30789.0,7,2024-09-22 09:16:00,2024-09-22 09:16:00
2557,3201,Interrapidisimo,15564.0,6,2024-09-21 19:47:00,2024-09-19 19:47:00
2558,2182,Coordinadora,12463.0,3,2024-09-18 20:52:00,2024-09-18 20:52:00
2559,1155,Servientrega,21464.0,8,2024-09-23 21:45:00,2024-09-25 21:45:00
2560,1508,Interrapidisimo,9844.0,7,2024-09-22 22:32:00,2024-09-21 22:32:00
2561,2364,DHL,5915.0,4,2024-09-19 22:59:00,2024-09-17 22:59:00
2562,2606,Servientrega,18415.0,2,2024-09-18 10:45:00,2024-09-22 10:45:00
2563,3259,DHL,23837.0,2,2024-09-18 22:18:00,2024-09-22 22:18:00
2564,3975,Servientrega,25063.0,8,2024-09-24 22:59:00,2024-09-28 22:59:00
2565,958,Servientrega,27960.0,9,2024-09-26 09:11:00,2024-09-28 09:11:00
2566,1665,Interrapidisimo,19559.0,5,2024-09-22 15:35:00,2024-09-26 15:35:00
2567,1030,Interrapidisimo,1510.0,2,2024-09-19 19:44:00,2024-09-21 19:44:00
2568,1356,Servientrega,33993.0,4,2024-09-21 19:45:00,2024-09-21 19:45:00
2569,4590,Interrapidisimo,34659.0,5,2024-09-23 08:27:00,2024-09-21 08:27:00
2570,3492,Servientrega,24903.0,1,2024-09-19 14:56:00,2024-09-20 14:56:00
2571,1655,Servientrega,33202.0,7,2024-09-25 19:37:00,2024-09-26 19:37:00
2572,2658,Servientrega,19753.0,8,2024-09-27 10:50:00,2024-09-25 10:50:00
2573,505,Interrapidisimo,6290.0,5,2024-09-24 15:38:00,2024-09-23 15:38:00
2574,3924,Servientrega,5972.0,7,2024-09-26 17:52:00,2024-09-25 17:52:00
2575,1389,FedEx,10511.0,2,2024-09-22 14:50:00,2024-09-25 14:50:00
2576,4331,FedEx,2987.0,7,2024-09-27 16:52:00,2024-09-30 16:52:00
2577,1131,Servientrega,18626.0,3,2024-09-24 09:13:00,2024-09-24 09:13:00
2578,2763,Envía,2597.0,3,2024-09-24 10:13:00,2024-09-26 10:13:00
2579,4131,FedEx,19406.0,9,2024-09-30 13:30:00,2024-09-30 13:30:00
2580,122,FedEx,28554.0,9,2024-09-30 17:47:00,2024-10-01 17:47:00
2581,4508,Envía,21476.0,9,2024-09-30 21:36:00,2024-09-30 21:36:00
2582,2255,Envía,18527.0,9,2024-10-01 12:32:00,2024-09-29 12:32:00
2583,2509,Servientrega,13606.0,2,2024-09-24 15:34:00,2024-09-23 15:34:00
