id_log,proceso,estado,timestamp,registros_procesados
14838,CargaDetalleOrdenes,Error,2026-01-08 02:19:49,33
14839,CargaDetalleOrdenes,Éxito,2026-01-12 15:43:45,72
14840,CargaDetalleOrdenes,Éxito,2026-01-21 13:57:14,12
14841,CargaDetalleOrdenes,Éxito,2026-01-27 07:07:49,91
14842,CargaDetalleOrdenes,Éxito,2026-01-25 12:21:15,26
14843,CargaDetalleOrdenes,Éxito,2026-01-05 16:08:56,48
14844,CargaDetalleOrdenes,Error,2026-01-03 04:01:30,13
14845,CargaDetalleOrdenes,Éxito,2026-01-04 15:59:01,97
14846,CargaDetalleOrdenes,Éxito,2026-01-12 19:47:57,31
14847,CargaDetalleOrdenes,Éxito,2026-01-27 16:10:04,71
14848,CargaDetalleOrdenes,Reintento,2026-01-07 09:58:49,85
14849,CargaDetalleOrdenes,Éxito,2026-01-22 16:06:07,79
14850,CargaDetalleOrdenes,Éxito,2026-01-09 09:00:14,66
14851,CargaDetalleOrdenes,Reintento,2026-01-04 11:30:09,75
14852,CargaDetalleOrdenes,Éxito,2026-01-03 08:28:10,49
14853,CargaDetalleOrdenes,Reintento,2026-01-16 05:20:16,44
14854,CargaDetalleOrdenes,Éxito,2026-01-05 20:39:30,89
14855,CargaDetalleOrdenes,Éxito,2026-01-12 19:54:46,4
14856,CargaDetalleOrdenes,Error,2026-01-12 20:56:29,29
14857,CargaDetalleOrdenes,Éxito,2026-01-14 15:10:33,30
14858,CargaDetalleOrdenes,Éxito,2026-01-19 05:15:09,41
14859,CargaDetalleOrdenes,Éxito,2026-01-03 22:01:44,86
14860,CargaDetalleOrdenes,Éxito,2026-01-05 21:08:57,93
14861,CargaDetalleOrdenes,Éxito,2026-01-27 11:32:39,32
14862,CargaDetalleOrdenes,Éxito,2026-01-16 01:45:49,2
14863,CargaDetalleOrdenes,Éxito,2026-01-08 18:02:39,36
14864,CargaDetalleOrdenes,Éxito,2026-01-08 05:28:40,72
14865,CargaDetalleOrdenes,Éxito,2026-01-01 03:24:15,54
14866,CargaDetalleOrdenes,Éxito,2026-01-05 18:48:26,97
14867,CargaDetalleOrdenes,Éxito,2026-01-12 09:49:11,96
14868,CargaDetalleOrdenes,Éxito,2026-01-26 23:48:22,90
14869,CargaDetalleOrdenes,Éxito,2026-01-27 13:11:25,46
14870,CargaDetalleOrdenes,Éxito,2026-01-09 04:58:04,26
14871,CargaDetalleOrdenes,Éxito,2026-01-18 13:22:00,34
14872,CargaDetalleOrdenes,Éxito,2026-01-12 11:00:48,85
14873,CargaDetalleOrdenes,Éxito,2026-01-09 10:30:22,28
14874,CargaDetalleOrdenes,Éxito,2026-01-02 12:43:50,63
14875,CargaDetalleOrdenes,Éxito,2026-01-27 16:59:53,92
14876,CargaDetalleOrdenes,Éxito,2026-01-10 13:30:22,82
14877,CargaDetalleOrdenes,Éxito,2026-01-04 17:28:31,41
14878,CargaDetalleOrdenes,Éxito,2026-01-19 18:34:46,44
14879,CargaDetalleOrdenes,Éxito,2026-01-26 09:18:23,60
14880,CargaDetalleOrdenes,Éxito,2026-01-06 21:37:33,51
14881,CargaDetalleOrdenes,Éxito,2026-01-20 22:56:12,19
14882,CargaDetalleOrdenes,Éxito,2026-01-11 18:57:21,58
14883,CargaDetalleOrdenes,Éxito,2026-01-21 03:54:05,27
14884,CargaDetalleOrdenes,Éxito,2026-01-01 10:31:46,44
14885,CargaDetalleOrdenes,Éxito,2026-01-12 12:46:34,16
14886,CargaDetalleOrdenes,Éxito,2026-01-27 02:11:56,44
14887,CargaDetalleOrdenes,Éxito,2026-01-28 10:40:09,25
14888,CargaDetalleOrdenes,Éxito,2026-01-05 04:08:35,3
14889,CargaDetalleOrdenes,Éxito,2026-01-24 05:56:25,31
14890,CargaDetalleOrdenes,Éxito,2026-01-12 22:04:00,9
14891,CargaDetalleOrdenes,Éxito,2026-01-19 11:10:10,42
14892,CargaDetalleOrdenes,Éxito,2026-01-30 03:19:18,56
14893,CargaDetalleOrdenes,Éxito,2026-01-01 14:42:55,75
14894,CargaDetalleOrdenes,Éxito,2026-01-23 14:45:44,11
14895,CargaDetalleOrdenes,Éxito,2026-01-25 18:31:12,6
14896,CargaDetalleOrdenes,Éxito,2026-01-29 18:19:31,12
14897,CargaDetalleOrdenes,Éxito,2026-01-15 20:48:53,20
14898,CargaDetalleOrdenes,Éxito,2026-01-24 14:20:17,32
14899,CargaDetalleOrdenes,Éxito,2026-01-21 19:08:04,37
14900,CargaDetalleOrdenes,Error,2026-01-24 09:44:13,13
14901,CargaDetalleOrdenes,Error,2026-01-09 22:35:37,68
14902,CargaDetalleOrdenes,Éxito,2026-01-03 05:47:43,72
14903,CargaDetalleOrdenes,Error,2026-01-03 01:47:51,78
14904,CargaDetalleOrdenes,Éxito,2026-01-02 02:57:14,29
14905,CargaDetalleOrdenes,Éxito,2026-01-18 03:57:36,68
14906,CargaDetalleOrdenes,Éxito,2026-01-07 06:45:49,51
14907,CargaDetalleOrdenes,Éxito,2026-01-04 22:07:48,77
14908,CargaDetalleOrdenes,Éxito,2026-01-13 11:24:08,91
14909,CargaDetalleOrdenes,Éxito,2026-01-05 20:11:09,28
14910,CargaDetalleOrdenes,Éxito,2026-01-03 10:40:00,95
14911,CargaDetalleOrdenes,Éxito,2026-01-24 00:07:15,93
14912,CargaDetalleOrdenes,Éxito,2026-01-01 10:17:36,19
14913,CargaDetalleOrdenes,Éxito,2026-01-23 04:09:16,14
14914,CargaDetalleOrdenes,Éxito,2026-01-06 12:58:57,51
14915,CargaDetalleOrdenes,Éxito,2026-01-22 01:17:56,49
14916,CargaDetalleOrdenes,Éxito,2026-01-12 17:18:10,44
14917,CargaDetalleOrdenes,Éxito,2026-01-14 01:24:03,59
14918,CargaDetalleOrdenes,Éxito,2026-01-28 05:10:46,22
14919,CargaDetalleOrdenes,Éxito,2026-01-18 17:28:12,99
14920,CargaDetalleOrdenes,Éxito,2026-01-02 08:08:17,59
14921,CargaDetalleOrdenes,Éxito,2026-01-26 21:08:41,35
14922,CargaDetalleOrdenes,Éxito,2026-01-30 10:48:20,2
14923,CargaDetalleOrdenes,Éxito,2026-01-16 13:34:25,4
14924,CargaDetalleOrdenes,Éxito,2026-01-06 01:24:04,89
14925,CargaDetalleOrdenes,Éxito,2026-01-09 18:04:07,30
14926,CargaDetalleOrdenes,Éxito,2026-01-11 12:27:50,89
14927,CargaDetalleOrdenes,Éxito,2026-01-23 06:30:53,8
14928,CargaDetalleOrdenes,Éxito,2026-01-01 07:28:46,68
14929,CargaDetalleOrdenes,Éxito,2026-01-26 16:25:48,24
14930,CargaDetalleOrdenes,Éxito,2026-01-19 00:36:45,48
14931,CargaDetalleOrdenes,Éxito,2026-01-04 22:17:12,62
14932,CargaDetalleOrdenes,Éxito,2026-01-06 08:18:35,6
14933,CargaDetalleOrdenes,Éxito,2026-01-29 08:34:24,65
14934,CargaDetalleOrdenes,Éxito,2026-01-04 21:47:35,6
14935,CargaDetalleOrdenes,Éxito,2026-01-13 20:33:03,22
14936,CargaDetalleOrdenes,Éxito,2026-01-15 18:06:24,64
14937,CargaDetalleOrdenes,Éxito,2026-01-18 13:32:08,58
14938,CargaDetalleOrdenes,Éxito,2026-01-13 14:23:16,25
14939,CargaDetalleOrdenes,Éxito,2026-01-18 15:21:18,81
14940,CargaDetalleOrdenes,Éxito,2026-01-21 09:42:11,27
14941,CargaDetalleOrdenes,Éxito,2026-01-30 09:28:04,19
14942,CargaDetalleOrdenes,Éxito,2026-01-23 22:37:53,78
14943,CargaDetalleOrdenes,Éxito,2026-01-07 21:10:18,82
14944,CargaDetalleOrdenes,Éxito,2026-01-30 22:39:54,86
14945,CargaDetalleOrdenes,Éxito,2026-01-20 04:42:24,64
14946,CargaDetalleOrdenes,Éxito,2026-01-17 16:55:31,67
14947,CargaDetalleOrdenes,Éxito,2026-01-17 10:18:04,96
14948,CargaDetalleOrdenes,Éxito,2026-01-19 21:46:59,35
14949,CargaDetalleOrdenes,Éxito,2026-01-06 13:50:57,37
14950,CargaDetalleOrdenes,Éxito,2026-01-30 03:05:49,66
14951,CargaDetalleOrdenes,Éxito,2026-01-10 00:46:50,50
14952,CargaDetalleOrdenes,Éxito,2026-01-23 00:23:18,64
14953,CargaDetalleOrdenes,Éxito,2026-01-21 18:24:24,64
14954,CargaDetalleOrdenes,Éxito,2026-01-25 04:48:48,66
14955,CargaDetalleOrdenes,Éxito,2026-01-04 19:09:53,38
14956,CargaDetalleOrdenes,Éxito,2026-01-12 11:20:28,38
14957,CargaDetalleOrdenes,Éxito,2026-01-22 07:41:39,94
14958,CargaDetalleOrdenes,Éxito,2026-01-22 15:47:57,79
14959,CargaDetalleOrdenes,Éxito,2026-01-06 15:31:59,84
14960,CargaDetalleOrdenes,Éxito,2026-01-25 07:44:14,55
14961,CargaDetalleOrdenes,Éxito,2026-01-25 07:05:48,19
14962,CargaDetalleOrdenes,Éxito,2026-01-21 03:49:44,84
14963,CargaDetalleOrdenes,Éxito,2026-01-07 20:42:13,46
14964,CargaDetalleOrdenes,Éxito,2026-01-21 15:55:35,75
14965,CargaDetalleOrdenes,Éxito,2026-01-12 16:13:24,58
14966,CargaDetalleOrdenes,Éxito,2026-01-29 09:10:17,66
14967,CargaDetalleOrdenes,Éxito,2026-01-18 04:52:38,31
14968,CargaDetalleOrdenes,Éxito,2026-01-20 10:57:23,33
14969,CargaDetalleOrdenes,Éxito,2026-01-06 04:08:30,70
14970,CargaDetalleOrdenes,Éxito,2026-01-07 12:40:16,81
14971,CargaDetalleOrdenes,Éxito,2026-01-20 12:02:36,34
14972,CargaDetalleOrdenes,Éxito,2026-01-19 12:41:33,44
14973,CargaDetalleOrdenes,Éxito,2026-01-22 09:21:31,81
14974,CargaDetalleOrdenes,Éxito,2026-01-27 09:41:33,51
14975,CargaDetalleOrdenes,Éxito,2026-01-11 14:52:20,65
14976,CargaDetalleOrdenes,Éxito,2026-01-02 05:25:45,81
14977,CargaDetalleOrdenes,Éxito,2026-01-19 01:42:31,90
14978,CargaDetalleOrdenes,Éxito,2026-01-18 15:27:26,58
14979,CargaDetalleOrdenes,Éxito,2026-01-25 00:02:23,88
14980,CargaDetalleOrdenes,Éxito,2026-01-11 01:43:25,51
14981,CargaDetalleOrdenes,Éxito,2026-01-23 06:30:05,71
14982,CargaDetalleOrdenes,Éxito,2026-01-05 18:41:50,38
14983,CargaDetalleOrdenes,Éxito,2026-01-10 11:53:14,9
14984,CargaDetalleOrdenes,Reintento,2026-01-27 10:21:15,84
14985,CargaDetalleOrdenes,Éxito,2026-01-26 11:22:53,49
14986,CargaDetalleOrdenes,Éxito,2026-01-24 04:42:33,99
14987,CargaDetalleOrdenes,Éxito,2026-01-14 21:47:29,29
14988,CargaDetalleOrdenes,Éxito,2026-01-03 06:13:15,14
14989,CargaDetalleOrdenes,Éxito,2026-01-09 01:15:22,64
14990,CargaDetalleOrdenes,Éxito,2026-01-07 18:52:01,39
14991,CargaDetalleOrdenes,Éxito,2026-01-11 13:18:26,24
14992,CargaDetalleOrdenes,Éxito,2026-01-15 00:20:52,64
14993,CargaDetalleOrdenes,Éxito,2026-01-19 11:38:30,31
14994,CargaDetalleOrdenes,Éxito,2026-01-04 08:12:47,68
14995,CargaDetalleOrdenes,Éxito,2026-01-15 15:46:09,83
14996,CargaDetalleOrdenes,Éxito,2026-01-15 10:10:08,92
14997,CargaDetalleOrdenes,Éxito,2026-01-19 23:31:38,82
14998,CargaDetalleOrdenes,Éxito,2026-01-19 12:12:13,36
14999,CargaDetalleOrdenes,Éxito,2026-01-09 12:56:54,93
15000,CargaDetalleOrdenes,Éxito,2026-01-24 23:49:48,76
15001,CargaDetalleOrdenes,Éxito,2026-01-21 14:18:07,92
15002,CargaDetalleOrdenes,Éxito,2026-01-10 22:36:06,1
15003,CargaDetalleOrdenes,Éxito,2026-01-11 14:28:07,35
15004,CargaDetalleOrdenes,Éxito,2026-01-01 00:59:18,33
15005,CargaDetalleOrdenes,Éxito,2026-01-15 09:51:47,96
15006,CargaDetalleOrdenes,Éxito,2026-01-06 08:41:00,38
15007,CargaDetalleOrdenes,Éxito,2026-01-04 11:26:29,19
15008,CargaDetalleOrdenes,Éxito,2026-01-23 04:32:07,64
15009,CargaDetalleOrdenes,Éxito,2026-01-21 04:47:12,86
15010,CargaDetalleOrdenes,Éxito,2026-01-05 16:44:10,45
15011,CargaDetalleOrdenes,Éxito,2026-01-15 11:25:00,55
15012,CargaDetalleOrdenes,Éxito,2026-01-09 10:51:34,54
15013,CargaDetalleOrdenes,Éxito,2026-01-05 23:08:55,95
15014,CargaDetalleOrdenes,Éxito,2026-01-19 04:25:58,14
15015,CargaDetalleOrdenes,Éxito,2026-01-10 00:12:12,38
15016,CargaDetalleOrdenes,Éxito,2026-01-15 08:18:27,75
15017,CargaDetalleOrdenes,Éxito,2026-01-25 19:46:33,27
15018,CargaDetalleOrdenes,Éxito,2026-01-12 00:11:58,76
15019,CargaDetalleOrdenes,Éxito,2026-01-06 11:17:55,79
15020,CargaDetalleOrdenes,Éxito,2026-01-30 04:10:31,84
15021,CargaDetalleOrdenes,Éxito,2026-01-20 06:17:04,19
15022,CargaDetalleOrdenes,Éxito,2026-01-26 19:40:00,18
15023,CargaDetalleOrdenes,Éxito,2026-01-21 11:04:51,11
15024,CargaDetalleOrdenes,Éxito,2026-01-11 01:24:57,44
15025,CargaDetalleOrdenes,Éxito,2026-01-21 04:16:36,62
15026,CargaDetalleOrdenes,Éxito,2026-01-13 17:10:21,81
15027,CargaDetalleOrdenes,Éxito,2026-01-24 06:18:21,35
15028,CargaDetalleOrdenes,Éxito,2026-01-02 07:42:20,81
15029,CargaDetalleOrdenes,Éxito,2026-01-13 03:33:52,20
15030,CargaDetalleOrdenes,Éxito,2026-01-19 20:24:00,74
15031,CargaDetalleOrdenes,Éxito,2026-01-16 04:53:49,60
15032,CargaDetalleOrdenes,Éxito,2026-01-19 07:21:44,33
15033,CargaDetalleOrdenes,Éxito,2026-01-27 03:34:12,48
15034,CargaDetalleOrdenes,Éxito,2026-01-28 10:42:41,39
15035,CargaDetalleOrdenes,Éxito,2026-01-19 19:28:09,52
15036,CargaDetalleOrdenes,Éxito,2026-01-29 19:04:33,87
15037,CargaDetalleOrdenes,Éxito,2026-01-25 18:47:30,95
15038,CargaDetalleOrdenes,Éxito,2026-01-24 10:46:40,27
15039,CargaDetalleOrdenes,Reintento,2026-01-02 01:27:14,61
15040,CargaDetalleOrdenes,Éxito,2026-01-11 12:10:59,59
15041,CargaDetalleOrdenes,Éxito,2026-01-19 07:42:29,81
15042,CargaDetalleOrdenes,Éxito,2026-01-27 18:12:07,72
15043,CargaDetalleOrdenes,Éxito,2026-01-28 02:58:14,17
15044,CargaDetalleOrdenes,Éxito,2026-01-12 05:30:54,58
15045,CargaDetalleOrdenes,Éxito,2026-01-01 03:29:00,70
15046,CargaDetalleOrdenes,Éxito,2026-01-02 08:58:47,54
15047,CargaDetalleOrdenes,Éxito,2026-01-14 12:14:51,61
15048,CargaDetalleOrdenes,Éxito,2026-01-27 06:38:28,37
15049,CargaDetalleOrdenes,Éxito,2026-01-11 16:11:22,57
15050,CargaDetalleOrdenes,Éxito,2026-01-24 14:43:19,99
15051,CargaDetalleOrdenes,Éxito,2026-01-30 06:57:19,22
15052,CargaDetalleOrdenes,Éxito,2026-01-12 01:26:59,72
15053,CargaDetalleOrdenes,Éxito,2026-01-20 11:51:23,38
15054,CargaDetalleOrdenes,Éxito,2026-01-12 00:29:22,85
15055,CargaDetalleOrdenes,Éxito,2026-01-04 19:45:34,23
15056,CargaDetalleOrdenes,Éxito,2026-01-17 17:23:22,85
15057,CargaDetalleOrdenes,Éxito,2026-01-28 23:50:58,15
15058,CargaDetalleOrdenes,Éxito,2026-01-09 19:01:33,4
15059,CargaDetalleOrdenes,Éxito,2026-01-08 00:53:55,49
15060,CargaDetalleOrdenes,Éxito,2026-01-29 19:53:45,9
15061,CargaDetalleOrdenes,Éxito,2026-01-06 12:22:15,15
15062,CargaDetalleOrdenes,Éxito,2026-01-09 03:20:47,25
15063,CargaDetalleOrdenes,Éxito,2026-01-24 10:12:59,7
15064,CargaDetalleOrdenes,Éxito,2026-01-03 19:10:06,63
15065,CargaDetalleOrdenes,Éxito,2026-01-19 14:34:44,79
15066,CargaDetalleOrdenes,Éxito,2026-01-17 00:16:49,6
15067,CargaDetalleOrdenes,Reintento,2026-01-30 01:04:54,85
15068,CargaDetalleOrdenes,Éxito,2026-01-11 19:52:37,30
15069,CargaDetalleOrdenes,Éxito,2026-01-14 14:24:34,12
15070,CargaDetalleOrdenes,Éxito,2026-01-04 03:02:51,34
15071,CargaDetalleOrdenes,Éxito,2026-01-03 02:53:31,38
15072,CargaDetalleOrdenes,Reintento,2026-01-13 19:50:29,6
15073,CargaDetalleOrdenes,Éxito,2026-01-03 10:06:50,59
15074,CargaDetalleOrdenes,Error,2026-01-19 07:22:37,62
15075,CargaDetalleOrdenes,Éxito,2026-01-08 01:06:59,59
15076,CargaDetalleOrdenes,Reintento,2026-01-29 02:35:41,34
15077,CargaDetalleOrdenes,Éxito,2026-01-05 13:44:12,72
15078,CargaDetalleOrdenes,Éxito,2026-01-04 23:29:08,97
15079,CargaDetalleOrdenes,Éxito,2026-01-27 08:53:33,70
15080,CargaDetalleOrdenes,Éxito,2026-01-22 22:13:30,44
15081,CargaDetalleOrdenes,Éxito,2026-01-09 06:27:33,95
15082,CargaDetalleOrdenes,Éxito,2026-01-07 05:27:35,58
15083,CargaDetalleOrdenes,Error,2026-01-25 22:20:39,99
15084,CargaDetalleOrdenes,Éxito,2026-01-08 14:46:34,72
15085,CargaDetalleOrdenes,Éxito,2026-01-14 15:06:57,41
15086,CargaDetalleOrdenes,Éxito,2026-01-24 07:01:26,77
15087,CargaDetalleOrdenes,Éxito,2026-01-07 00:33:37,62
15088,CargaDetalleOrdenes,Éxito,2026-01-26 04:12:20,78
15089,CargaDetalleOrdenes,Reintento,2026-01-10 08:22:17,36
15090,CargaDetalleOrdenes,Éxito,2026-01-01 23:47:37,75
15091,CargaDetalleOrdenes,Éxito,2026-01-05 05:57:03,28
15092,CargaDetalleOrdenes,Éxito,2026-01-27 01:02:13,91
15093,CargaDetalleOrdenes,Éxito,2026-01-06 13:04:02,39
15094,CargaDetalleOrdenes,Éxito,2026-01-22 16:02:07,32
15095,CargaDetalleOrdenes,Éxito,2026-01-29 07:41:50,56
15096,CargaDetalleOrdenes,Éxito,2026-01-20 10:35:28,60
15097,CargaDetalleOrdenes,Éxito,2026-01-03 14:14:54,64
15098,CargaDetalleOrdenes,Éxito,2026-01-24 07:46:28,21
15099,CargaDetalleOrdenes,Éxito,2026-01-17 05:54:50,15
15100,CargaDetalleOrdenes,Éxito,2026-01-22 18:11:25,80
15101,CargaDetalleOrdenes,Éxito,2026-01-26 12:37:30,85
15102,CargaDetalleOrdenes,Éxito,2026-01-30 17:59:21,28
15103,CargaDetalleOrdenes,Éxito,2026-01-26 06:35:21,22
15104,CargaDetalleOrdenes,Éxito,2026-01-13 05:39:10,53
15105,CargaDetalleOrdenes,Éxito,2026-01-28 23:43:50,58
15106,CargaDetalleOrdenes,Éxito,2026-01-24 03:49:12,69
15107,CargaDetalleOrdenes,Éxito,2026-01-14 19:53:07,62
15108,CargaDetalleOrdenes,Éxito,2026-01-29 05:39:15,60
15109,CargaDetalleOrdenes,Éxito,2026-01-30 19:42:42,48
15110,CargaDetalleOrdenes,Éxito,2026-01-22 18:53:05,66
15111,CargaDetalleOrdenes,Éxito,2026-01-30 03:21:44,91
15112,CargaDetalleOrdenes,Éxito,2026-01-03 18:16:12,38
15113,CargaDetalleOrdenes,Éxito,2026-01-16 07:50:41,66
15114,CargaDetalleOrdenes,Error,2026-01-08 19:50:47,54
15115,CargaDetalleOrdenes,Éxito,2026-01-07 13:04:43,5
15116,CargaDetalleOrdenes,Éxito,2026-01-06 04:01:46,24
15117,CargaDetalleOrdenes,Éxito,2026-01-24 19:16:43,1
15118,CargaDetalleOrdenes,Éxito,2026-01-07 00:44:55,49
15119,CargaDetalleOrdenes,Éxito,2026-01-06 08:36:02,71
15120,CargaDetalleOrdenes,Éxito,2026-01-14 13:14:39,49
15121,CargaDetalleOrdenes,Error,2026-01-27 12:28:06,41
15122,CargaDetalleOrdenes,Éxito,2026-01-20 20:46:28,92
15123,CargaDetalleOrdenes,Éxito,2026-01-17 07:10:44,64
15124,CargaDetalleOrdenes,Éxito,2026-01-21 06:25:59,78
15125,CargaDetalleOrdenes,Reintento,2026-01-18 06:42:26,95
15126,CargaDetalleOrdenes,Éxito,2026-01-26 02:05:48,55
15127,CargaDetalleOrdenes,Éxito,2026-01-05 14:35:26,63
15128,CargaDetalleOrdenes,Éxito,2026-01-27 20:09:56,19
15129,CargaDetalleOrdenes,Éxito,2026-01-26 22:46:51,18
15130,CargaDetalleOrdenes,Éxito,2026-01-05 22:50:41,2
15131,CargaDetalleOrdenes,Éxito,2026-01-01 10:58:01,45
15132,CargaDetalleOrdenes,Éxito,2026-01-22 00:05:43,35
15133,CargaDetalleOrdenes,Éxito,2026-01-04 17:40:33,14
15134,CargaDetalleOrdenes,Éxito,2026-01-24 21:49:21,7
15135,CargaDetalleOrdenes,Éxito,2026-01-11 06:08:05,32
15136,CargaDetalleOrdenes,Éxito,2026-01-16 05:07:03,78
15137,CargaDetalleOrdenes,Éxito,2026-01-20 17:28:10,97
15138,CargaDetalleOrdenes,Éxito,2026-01-12 19:24:41,30
15139,CargaDetalleOrdenes,Éxito,2026-01-05 14:20:54,24
15140,CargaDetalleOrdenes,Éxito,2026-01-20 19:16:41,9
15141,CargaDetalleOrdenes,Éxito,2026-01-10 17:09:08,20
15142,CargaDetalleOrdenes,Éxito,2026-01-05 13:39:21,22
15143,CargaDetalleOrdenes,Éxito,2026-01-09 03:55:26,82
15144,CargaDetalleOrdenes,Error,2026-01-29 22:49:49,22
15145,CargaDetalleOrdenes,Éxito,2026-01-23 09:06:07,78
15146,CargaDetalleOrdenes,Éxito,2026-01-18 19:01:50,14
15147,CargaDetalleOrdenes,Éxito,2026-01-18 02:34:28,59
15148,CargaDetalleOrdenes,Éxito,2026-01-22 18:41:36,23
15149,CargaDetalleOrdenes,Éxito,2026-01-09 15:23:41,22
15150,CargaDetalleOrdenes,Éxito,2026-01-21 02:49:53,96
15151,CargaDetalleOrdenes,Éxito,2026-01-06 00:25:05,31
15152,CargaDetalleOrdenes,Éxito,2026-01-21 07:38:56,37
15153,CargaDetalleOrdenes,Éxito,2026-01-29 23:11:11,67
15154,CargaDetalleOrdenes,Éxito,2026-01-15 19:27:13,20
15155,CargaDetalleOrdenes,Éxito,2026-01-30 13:18:22,41
15156,CargaDetalleOrdenes,Éxito,2026-01-20 22:17:28,62
15157,CargaDetalleOrdenes,Éxito,2026-01-11 13:53:36,2
15158,CargaDetalleOrdenes,Éxito,2026-01-24 16:33:55,9
15159,CargaDetalleOrdenes,Éxito,2026-01-28 05:05:32,10
15160,CargaDetalleOrdenes,Éxito,2026-01-25 14:50:01,61
15161,CargaDetalleOrdenes,Éxito,2026-01-04 10:45:23,37
15162,CargaDetalleOrdenes,Éxito,2026-01-05 07:19:10,87
15163,CargaDetalleOrdenes,Éxito,2026-01-28 20:42:37,63
15164,CargaDetalleOrdenes,Éxito,2026-01-11 06:08:05,88
15165,CargaDetalleOrdenes,Éxito,2026-01-26 12:19:00,27
15166,CargaDetalleOrdenes,Éxito,2026-01-29 15:22:24,40
15167,CargaDetalleOrdenes,Éxito,2026-01-29 04:38:12,76
15168,CargaDetalleOrdenes,Éxito,2026-01-29 09:51:45,76
15169,CargaDetalleOrdenes,Éxito,2026-01-03 14:23:33,19
15170,CargaDetalleOrdenes,Éxito,2026-01-20 00:40:15,58
15171,CargaDetalleOrdenes,Éxito,2026-01-26 17:57:44,16
15172,CargaDetalleOrdenes,Éxito,2026-01-09 02:12:27,2
15173,CargaDetalleOrdenes,Éxito,2026-01-03 07:10:47,10
15174,CargaDetalleOrdenes,Éxito,2026-01-06 12:37:11,73
15175,CargaDetalleOrdenes,Éxito,2026-01-11 01:23:02,96
15176,CargaDetalleOrdenes,Éxito,2026-01-01 15:06:31,1
15177,CargaDetalleOrdenes,Éxito,2026-01-25 06:03:56,1
15178,CargaDetalleOrdenes,Éxito,2026-01-04 17:32:53,95
15179,CargaDetalleOrdenes,Éxito,2026-01-21 16:20:50,29
15180,CargaDetalleOrdenes,Éxito,2026-01-24 23:15:44,63
15181,CargaDetalleOrdenes,Éxito,2026-01-17 21:31:05,71
15182,CargaDetalleOrdenes,Éxito,2026-01-10 03:38:51,60
15183,CargaDetalleOrdenes,Éxito,2026-01-09 08:05:32,27
15184,CargaDetalleOrdenes,Éxito,2026-01-06 13:53:26,76
15185,CargaDetalleOrdenes,Error,2026-01-19 21:14:17,12
15186,CargaDetalleOrdenes,Éxito,2026-01-11 18:25:10,18
15187,CargaDetalleOrdenes,Éxito,2026-01-10 10:34:26,47
15188,CargaDetalleOrdenes,Éxito,2026-01-21 11:11:23,8
15189,CargaDetalleOrdenes,Éxito,2026-01-06 20:25:57,31
15190,CargaDetalleOrdenes,Éxito,2026-01-12 18:02:24,18
15191,CargaDetalleOrdenes,Éxito,2026-01-04 17:34:25,33
15192,CargaDetalleOrdenes,Error,2026-01-23 19:49:48,34
15193,CargaDetalleOrdenes,Éxito,2026-01-30 19:16:08,40
15194,CargaDetalleOrdenes,Éxito,2026-01-26 13:51:49,13
15195,CargaDetalleOrdenes,Éxito,2026-01-16 23:48:19,76
15196,CargaDetalleOrdenes,Éxito,2026-01-13 23:57:50,67
15197,CargaDetalleOrdenes,Éxito,2026-01-29 01:52:47,90
15198,CargaDetalleOrdenes,Éxito,2026-01-02 18:40:41,25
15199,CargaDetalleOrdenes,Éxito,2026-01-03 04:54:19,41
15200,CargaDetalleOrdenes,Éxito,2026-01-16 01:43:35,6
15201,CargaDetalleOrdenes,Éxito,2026-01-30 05:26:26,24
15202,CargaDetalleOrdenes,Éxito,2026-01-03 17:34:25,47
15203,CargaDetalleOrdenes,Éxito,2026-01-12 18:44:02,10
15204,CargaDetalleOrdenes,Éxito,2026-01-24 02:50:18,45
15205,CargaDetalleOrdenes,Éxito,2026-01-08 22:18:26,43
15206,CargaDetalleOrdenes,Éxito,2026-01-30 04:39:16,31
15207,CargaDetalleOrdenes,Reintento,2026-01-18 08:14:05,65
15208,CargaDetalleOrdenes,Éxito,2026-01-15 08:41:39,21
15209,CargaDetalleOrdenes,Éxito,2026-01-19 00:54:43,19
15210,CargaDetalleOrdenes,Éxito,2026-01-26 01:03:13,97
15211,CargaDetalleOrdenes,Éxito,2026-01-17 03:51:58,11
15212,CargaDetalleOrdenes,Éxito,2026-01-25 10:38:44,7
15213,CargaDetalleOrdenes,Éxito,2026-01-11 22:02:10,84
15214,CargaDetalleOrdenes,Éxito,2026-01-17 14:09:48,93
15215,CargaDetalleOrdenes,Error,2026-01-21 10:36:52,80
15216,CargaDetalleOrdenes,Error,2026-01-12 09:07:08,4
15217,CargaDetalleOrdenes,Éxito,2026-01-30 00:22:23,39
15218,CargaDetalleOrdenes,Éxito,2026-01-29 10:44:07,94
15219,CargaDetalleOrdenes,Éxito,2026-01-27 14:39:04,57
15220,CargaDetalleOrdenes,Éxito,2026-01-07 00:04:37,15
15221,CargaDetalleOrdenes,Éxito,2026-01-08 10:25:51,37
15222,CargaDetalleOrdenes,Éxito,2026-01-24 09:22:17,89
15223,CargaDetalleOrdenes,Éxito,2026-01-14 12:25:10,13
15224,CargaDetalleOrdenes,Éxito,2026-01-11 13:47:13,96
15225,CargaDetalleOrdenes,Éxito,2026-01-30 07:25:38,67
15226,CargaDetalleOrdenes,Éxito,2026-01-08 11:34:16,78
