id_detalle,id_orden,id_producto,id_cliente,id_empleado,id_tienda,id_metodo_pago,id_tiempo,cantidad,precio_unitario,descuento,subtotal,fecha_orden,estado
11682,4939,35,358,14,7,3,571,2,2000134.0,0.05,3800255,2024-07-24 19:42:00,Completada
11683,4939,58,358,14,7,3,571,2,883025.0,0.2,1412840,2024-07-24 19:42:00,Completada
11684,4939,71,358,14,7,3,571,2,2028496.0,0.0,4056992,2024-07-24 19:42:00,Completada
11685,4939,66,358,14,7,3,571,1,951648.0,0.15,808901,2024-07-24 19:42:00,Completada
11686,4939,55,358,14,7,3,571,4,2711825.0,0.0,10847300,2024-07-24 19:42:00,Completada
11687,4939,62,358,14,7,3,571,3,4981306.0,0.0,14943918,2024-07-24 19:42:00,Completada
11688,4939,42,358,14,7,3,571,4,1636535.0,0.0,6546140,2024-07-24 19:42:00,Completada
11689,2816,78,364,24,1,5,571,2,1867691.0,0.0,3735382,2024-07-24 20:45:00,Completada
11690,2816,51,364,24,1,5,571,4,4190173.0,0.0,16760692,2024-07-24 20:45:00,Completada
11691,2816,30,364,24,1,5,571,4,1854576.0,0.1,6676474,2024-07-24 20:45:00,Completada
11692,2816,17,364,24,1,5,571,2,4988725.0,0.0,9977450,2024-07-24 20:45:00,Completada
11693,2816,76,364,24,1,5,571,1,3348251.0,0.0,3348251,2024-07-24 20:45:00,Completada
11694,2816,48,364,24,1,5,571,1,4703211.0,0.0,4703211,2024-07-24 20:45:00,Completada
11695,2816,72,364,24,1,5,571,2,4439973.0,0.0,8879946,2024-07-24 20:45:00,Completada
11696,2820,25,276,6,17,3,572,4,2659364.0,0.0,10637456,2024-07-25 10:49:00,Completada
11697,2820,58,276,6,17,3,572,4,883025.0,0.0,3532100,2024-07-25 10:49:00,Completada
11698,3599,33,150,9,1,2,572,3,2356800.0,0.1,6363360,2024-07-25 21:10:00,Completada
11699,3599,79,150,9,1,2,572,1,4701266.0,0.0,4701266,2024-07-25 21:10:00,Completada
11700,3599,62,150,9,1,2,572,2,4981306.0,0.0,9962612,2024-07-25 21:10:00,Completada
11701,1187,30,102,22,12,5,573,1,1854576.0,0.0,1854576,2024-07-26 14:08:00,Completada
11702,1187,36,102,22,12,5,573,2,4083995.0,0.0,8167990,2024-07-26 14:08:00,Completada
11703,1187,58,102,22,12,5,573,2,883025.0,0.0,1766050,2024-07-26 14:08:00,Completada
11704,1187,25,102,22,12,5,573,3,2659364.0,0.05,7579187,2024-07-26 14:08:00,Completada
11705,2399,40,206,1,15,2,573,4,3482106.0,0.0,13928424,2024-07-26 15:33:00,Completada
11706,2399,45,206,1,15,2,573,2,4049410.0,0.1,7288938,2024-07-26 15:33:00,Completada
11707,2399,16,206,1,15,2,573,1,748954.0,0.0,748954,2024-07-26 15:33:00,Completada
11708,2399,17,206,1,15,2,573,2,4988725.0,0.05,9478578,2024-07-26 15:33:00,Completada
11709,2399,57,206,1,15,2,573,1,1150465.0,0.1,1035418,2024-07-26 15:33:00,Completada
11710,2399,62,206,1,15,2,573,1,4981306.0,0.15,4234110,2024-07-26 15:33:00,Completada
11711,3769,26,453,13,5,2,573,2,2244438.0,0.0,4488876,2024-07-26 19:48:00,Completada
11712,3769,69,453,13,5,2,573,4,4234839.0,0.0,16939356,2024-07-26 19:48:00,Completada
11713,3769,4,453,13,5,2,573,4,3465256.0,0.0,13861024,2024-07-26 19:48:00,Completada
11714,3769,23,453,13,5,2,573,3,3175413.0,0.0,9526239,2024-07-26 19:48:00,Completada
11715,3769,71,453,13,5,2,573,1,2028496.0,0.15,1724222,2024-07-26 19:48:00,Completada
11716,3769,36,453,13,5,2,573,2,4083995.0,0.0,8167990,2024-07-26 19:48:00,Completada
11717,4908,63,195,13,15,1,573,2,4827443.0,0.0,9654886,2024-07-26 20:06:00,Completada
11718,4908,56,195,13,15,1,573,3,3481964.0,0.0,10445892,2024-07-26 20:06:00,Completada
11719,4908,41,195,13,15,1,573,1,4293210.0,0.0,4293210,2024-07-26 20:06:00,Completada
11720,4908,1,195,13,15,1,573,3,831633.0,0.0,2494899,2024-07-26 20:06:00,Completada
11721,4908,53,195,13,15,1,573,1,3678728.0,0.2,2942982,2024-07-26 20:06:00,Completada
11722,4908,7,195,13,15,1,573,3,849772.0,0.15,2166919,2024-07-26 20:06:00,Completada
11723,4908,15,195,13,15,1,573,2,3564230.0,0.0,7128460,2024-07-26 20:06:00,Completada
11724,4908,70,195,13,15,1,573,1,4283058.0,0.0,4283058,2024-07-26 20:06:00,Completada
11725,604,70,75,14,14,1,573,1,4283058.0,0.0,4283058,2024-07-26 21:39:00,Completada
11726,604,49,75,14,14,1,573,4,1993884.0,0.15,6779206,2024-07-26 21:39:00,Completada
11727,604,7,75,14,14,1,573,4,849772.0,0.0,3399088,2024-07-26 21:39:00,Completada
11728,604,54,75,14,14,1,573,2,1053267.0,0.1,1895881,2024-07-26 21:39:00,Completada
11729,604,30,75,14,14,1,573,4,1854576.0,0.0,7418304,2024-07-26 21:39:00,Completada
11730,604,28,75,14,14,1,573,4,2967557.0,0.1,10683205,2024-07-26 21:39:00,Completada
11731,604,41,75,14,14,1,573,1,4293210.0,0.05,4078550,2024-07-26 21:39:00,Completada
11732,3335,69,237,6,13,2,573,4,4234839.0,0.0,16939356,2024-07-26 22:27:00,Devuelta
11733,3335,28,237,6,13,2,573,1,2967557.0,0.2,2374046,2024-07-26 22:27:00,Devuelta
11734,3335,29,237,6,13,2,573,4,413458.0,0.0,1653832,2024-07-26 22:27:00,Devuelta
11735,3335,15,237,6,13,2,573,1,3564230.0,0.0,3564230,2024-07-26 22:27:00,Devuelta
11736,3335,76,237,6,13,2,573,2,3348251.0,0.0,6696502,2024-07-26 22:27:00,Devuelta
11737,3335,9,237,6,13,2,573,4,2794929.0,0.15,9502759,2024-07-26 22:27:00,Devuelta
11738,3335,64,237,6,13,2,573,1,2795884.0,0.0,2795884,2024-07-26 22:27:00,Devuelta
11739,3335,13,237,6,13,2,573,4,1241912.0,0.0,4967648,2024-07-26 22:27:00,Devuelta
11740,1134,66,31,6,14,3,574,2,951648.0,0.0,1903296,2024-07-27 09:02:00,Completada
11741,1134,64,31,6,14,3,574,2,2795884.0,0.05,5312180,2024-07-27 09:02:00,Completada
11742,1134,70,31,6,14,3,574,2,4283058.0,0.0,8566116,2024-07-27 09:02:00,Completada
11743,1134,39,31,6,14,3,574,1,2545912.0,0.0,2545912,2024-07-27 09:02:00,Completada
11744,1134,37,31,6,14,3,574,2,3993742.0,0.05,7588110,2024-07-27 09:02:00,Completada
11745,1134,61,31,6,14,3,574,4,1311538.0,0.0,5246152,2024-07-27 09:02:00,Completada
11746,4261,10,500,23,13,2,574,4,2025142.0,0.05,7695540,2024-07-27 17:23:00,Completada
11747,4261,74,500,23,13,2,574,4,4678819.0,0.05,17779512,2024-07-27 17:23:00,Completada
11748,4261,66,500,23,13,2,574,4,951648.0,0.0,3806592,2024-07-27 17:23:00,Completada
11749,4261,72,500,23,13,2,574,3,4439973.0,0.0,13319919,2024-07-27 17:23:00,Completada
11750,4261,60,500,23,13,2,574,2,2588013.0,0.0,5176026,2024-07-27 17:23:00,Completada
11751,3477,29,122,19,20,4,574,3,413458.0,0.0,1240374,2024-07-27 21:08:00,Completada
11752,3477,1,122,19,20,4,574,2,831633.0,0.1,1496939,2024-07-27 21:08:00,Completada
11753,3793,26,70,8,17,4,575,2,2244438.0,0.05,4264432,2024-07-28 11:46:00,Completada
11754,2274,32,19,9,19,2,575,4,4017667.0,0.0,16070668,2024-07-28 21:01:00,Completada
11755,2274,74,19,9,19,2,575,4,4678819.0,0.0,18715276,2024-07-28 21:01:00,Completada
11756,2274,33,19,9,19,2,575,4,2356800.0,0.0,9427200,2024-07-28 21:01:00,Completada
11757,896,44,1,9,5,4,575,2,3558636.0,0.1,6405545,2024-07-28 21:50:00,Enviada
11758,896,15,1,9,5,4,575,3,3564230.0,0.05,10158056,2024-07-28 21:50:00,Enviada
11759,896,29,1,9,5,4,575,3,413458.0,0.0,1240374,2024-07-28 21:50:00,Enviada
11760,838,12,429,5,10,4,575,2,1277038.0,0.05,2426372,2024-07-28 22:34:00,Completada
11761,838,62,429,5,10,4,575,1,4981306.0,0.0,4981306,2024-07-28 22:34:00,Completada
11762,838,15,429,5,10,4,575,2,3564230.0,0.15,6059191,2024-07-28 22:34:00,Completada
11763,838,14,429,5,10,4,575,2,3484558.0,0.0,6969116,2024-07-28 22:34:00,Completada
11764,1197,26,387,19,2,1,576,4,2244438.0,0.0,8977752,2024-07-29 08:51:00,Completada
11765,1708,36,104,21,8,4,576,1,4083995.0,0.0,4083995,2024-07-29 11:09:00,Completada
11766,1708,59,104,21,8,4,576,4,4911020.0,0.0,19644080,2024-07-29 11:09:00,Completada
11767,1708,13,104,21,8,4,576,4,1241912.0,0.0,4967648,2024-07-29 11:09:00,Completada
11768,1708,39,104,21,8,4,576,1,2545912.0,0.0,2545912,2024-07-29 11:09:00,Completada
11769,1708,33,104,21,8,4,576,2,2356800.0,0.0,4713600,2024-07-29 11:09:00,Completada
11770,2418,32,256,17,7,3,576,2,4017667.0,0.0,8035334,2024-07-29 12:54:00,Completada
11771,2418,6,256,17,7,3,576,1,1228186.0,0.0,1228186,2024-07-29 12:54:00,Completada
11772,2418,3,256,17,7,3,576,2,2429302.0,0.0,4858604,2024-07-29 12:54:00,Completada
11773,4420,30,364,22,8,4,576,4,1854576.0,0.0,7418304,2024-07-29 14:06:00,Completada
11774,3021,21,487,2,12,5,576,3,174923.0,0.05,498531,2024-07-29 19:23:00,Completada
11775,3021,22,487,2,12,5,576,1,1731906.0,0.1,1558715,2024-07-29 19:23:00,Completada
11776,3021,42,487,2,12,5,576,3,1636535.0,0.0,4909605,2024-07-29 19:23:00,Completada
11777,3021,59,487,2,12,5,576,3,4911020.0,0.05,13996407,2024-07-29 19:23:00,Completada
11778,3021,43,487,2,12,5,576,3,1109003.0,0.0,3327009,2024-07-29 19:23:00,Completada
11779,3021,56,487,2,12,5,576,4,3481964.0,0.0,13927856,2024-07-29 19:23:00,Completada
11780,3021,38,487,2,12,5,576,4,762081.0,0.0,3048324,2024-07-29 19:23:00,Completada
11781,3021,7,487,2,12,5,576,2,849772.0,0.05,1614567,2024-07-29 19:23:00,Completada
11782,4017,36,479,19,15,6,576,3,4083995.0,0.0,12251985,2024-07-29 20:07:00,Completada
11783,4017,39,479,19,15,6,576,4,2545912.0,0.0,10183648,2024-07-29 20:07:00,Completada
11784,4017,67,479,19,15,6,576,1,1401568.0,0.0,1401568,2024-07-29 20:07:00,Completada
11785,4017,61,479,19,15,6,576,3,1311538.0,0.0,3934614,2024-07-29 20:07:00,Completada
11786,4017,56,479,19,15,6,576,1,3481964.0,0.0,3481964,2024-07-29 20:07:00,Completada
11787,4017,38,479,19,15,6,576,3,762081.0,0.05,2171931,2024-07-29 20:07:00,Completada
11788,2746,54,438,6,14,2,577,2,1053267.0,0.0,2106534,2024-07-30 13:49:00,Pendiente
11789,2746,13,438,6,14,2,577,2,1241912.0,0.0,2483824,2024-07-30 13:49:00,Pendiente
11790,2746,28,438,6,14,2,577,2,2967557.0,0.15,5044847,2024-07-30 13:49:00,Pendiente
11791,2746,30,438,6,14,2,577,1,1854576.0,0.15,1576390,2024-07-30 13:49:00,Pendiente
11792,2746,61,438,6,14,2,577,3,1311538.0,0.0,3934614,2024-07-30 13:49:00,Pendiente
11793,2746,29,438,6,14,2,577,3,413458.0,0.0,1240374,2024-07-30 13:49:00,Pendiente
11794,2746,47,438,6,14,2,577,4,489921.0,0.1,1763716,2024-07-30 13:49:00,Pendiente
11795,594,58,288,3,5,6,577,3,883025.0,0.0,2649075,2024-07-30 15:38:00,Completada
11796,594,37,288,3,5,6,577,1,3993742.0,0.0,3993742,2024-07-30 15:38:00,Completada
11797,594,70,288,3,5,6,577,4,4283058.0,0.0,17132232,2024-07-30 15:38:00,Completada
11798,594,35,288,3,5,6,577,4,2000134.0,0.0,8000536,2024-07-30 15:38:00,Completada
11799,594,8,288,3,5,6,577,3,1101633.0,0.0,3304899,2024-07-30 15:38:00,Completada
11800,594,49,288,3,5,6,577,3,1993884.0,0.0,5981652,2024-07-30 15:38:00,Completada
11801,1627,9,85,23,14,3,577,2,2794929.0,0.15,4751379,2024-07-30 20:59:00,Completada
11802,1627,11,85,23,14,3,577,3,333812.0,0.0,1001436,2024-07-30 20:59:00,Completada
11803,4112,54,112,6,16,2,578,1,1053267.0,0.0,1053267,2024-07-31 08:19:00,Completada
11804,4112,50,112,6,16,2,578,4,2593579.0,0.0,10374316,2024-07-31 08:19:00,Completada
11805,4112,75,112,6,16,2,578,4,3928850.0,0.0,15715400,2024-07-31 08:19:00,Completada
11806,4222,4,441,10,6,3,578,4,3465256.0,0.0,13861024,2024-07-31 10:34:00,Completada
11807,4222,34,441,10,6,3,578,4,4917281.0,0.0,19669124,2024-07-31 10:34:00,Completada
11808,4222,80,441,10,6,3,578,2,4868583.0,0.0,9737166,2024-07-31 10:34:00,Completada
11809,4222,22,441,10,6,3,578,4,1731906.0,0.0,6927624,2024-07-31 10:34:00,Completada
11810,4222,27,441,10,6,3,578,3,2768937.0,0.0,8306811,2024-07-31 10:34:00,Completada
11811,4222,47,441,10,6,3,578,3,489921.0,0.0,1469763,2024-07-31 10:34:00,Completada
11812,4222,18,441,10,6,3,578,2,1341237.0,0.0,2682474,2024-07-31 10:34:00,Completada
11813,4145,23,43,5,19,5,578,4,3175413.0,0.05,12066569,2024-07-31 13:04:00,Completada
11814,4145,71,43,5,19,5,578,3,2028496.0,0.0,6085488,2024-07-31 13:04:00,Completada
11815,4145,61,43,5,19,5,578,2,1311538.0,0.0,2623076,2024-07-31 13:04:00,Completada
11816,4145,66,43,5,19,5,578,2,951648.0,0.1,1712966,2024-07-31 13:04:00,Completada
11817,4145,2,43,5,19,5,578,1,2675106.0,0.0,2675106,2024-07-31 13:04:00,Completada
11818,4145,80,43,5,19,5,578,2,4868583.0,0.1,8763449,2024-07-31 13:04:00,Completada
11819,3927,19,242,9,10,3,578,4,4883309.0,0.2,15626589,2024-07-31 16:17:00,Cancelada
11820,3927,55,242,9,10,3,578,1,2711825.0,0.2,2169460,2024-07-31 16:17:00,Cancelada
11821,3927,10,242,9,10,3,578,4,2025142.0,0.0,8100568,2024-07-31 16:17:00,Cancelada
11822,3927,56,242,9,10,3,578,4,3481964.0,0.0,13927856,2024-07-31 16:17:00,Cancelada
11823,3927,22,242,9,10,3,578,2,1731906.0,0.0,3463812,2024-07-31 16:17:00,Cancelada
11824,3927,12,242,9,10,3,578,3,1277038.0,0.1,3448003,2024-07-31 16:17:00,Cancelada
11825,3927,59,242,9,10,3,578,1,4911020.0,0.0,4911020,2024-07-31 16:17:00,Cancelada
11826,4932,36,492,12,9,6,578,3,4083995.0,0.0,12251985,2024-07-31 17:27:00,Completada
11827,4932,72,492,12,9,6,578,3,4439973.0,0.0,13319919,2024-07-31 17:27:00,Completada
11828,4932,7,492,12,9,6,578,3,849772.0,0.0,2549316,2024-07-31 17:27:00,Completada
11829,4932,80,492,12,9,6,578,1,4868583.0,0.0,4868583,2024-07-31 17:27:00,Completada
11830,4932,3,492,12,9,6,578,2,2429302.0,0.0,4858604,2024-07-31 17:27:00,Completada
11831,432,33,43,14,7,2,578,3,2356800.0,0.2,5656320,2024-07-31 20:24:00,Completada
11832,432,22,43,14,7,2,578,2,1731906.0,0.05,3290621,2024-07-31 20:24:00,Completada
11833,432,36,43,14,7,2,578,4,4083995.0,0.0,16335980,2024-07-31 20:24:00,Completada
11834,432,62,43,14,7,2,578,3,4981306.0,0.05,14196722,2024-07-31 20:24:00,Completada
11835,2372,47,6,11,16,1,578,2,489921.0,0.0,979842,2024-07-31 21:01:00,Completada
11836,2372,48,6,11,16,1,578,2,4703211.0,0.0,9406422,2024-07-31 21:01:00,Completada
11837,4956,67,42,12,3,6,579,4,1401568.0,0.0,5606272,2024-08-01 10:12:00,Cancelada
11838,4956,35,42,12,3,6,579,1,2000134.0,0.05,1900127,2024-08-01 10:12:00,Cancelada
11839,4956,29,42,12,3,6,579,1,413458.0,0.0,413458,2024-08-01 10:12:00,Cancelada
11840,4956,64,42,12,3,6,579,4,2795884.0,0.0,11183536,2024-08-01 10:12:00,Cancelada
11841,4956,77,42,12,3,6,579,2,2907626.0,0.0,5815252,2024-08-01 10:12:00,Cancelada
11842,4956,36,42,12,3,6,579,1,4083995.0,0.0,4083995,2024-08-01 10:12:00,Cancelada
11843,1365,57,302,11,5,5,579,3,1150465.0,0.0,3451395,2024-08-01 12:43:00,Pendiente
11844,1365,72,302,11,5,5,579,1,4439973.0,0.0,4439973,2024-08-01 12:43:00,Pendiente
11845,1365,6,302,11,5,5,579,3,1228186.0,0.0,3684558,2024-08-01 12:43:00,Pendiente
11846,1365,47,302,11,5,5,579,4,489921.0,0.0,1959684,2024-08-01 12:43:00,Pendiente
11847,4391,23,155,18,12,4,579,1,3175413.0,0.15,2699101,2024-08-01 12:57:00,Completada
11848,4391,32,155,18,12,4,579,2,4017667.0,0.2,6428267,2024-08-01 12:57:00,Completada
11849,4391,9,155,18,12,4,579,4,2794929.0,0.15,9502759,2024-08-01 12:57:00,Completada
11850,4391,55,155,18,12,4,579,2,2711825.0,0.0,5423650,2024-08-01 12:57:00,Completada
11851,4391,42,155,18,12,4,579,3,1636535.0,0.0,4909605,2024-08-01 12:57:00,Completada
11852,4391,7,155,18,12,4,579,4,849772.0,0.0,3399088,2024-08-01 12:57:00,Completada
11853,4391,66,155,18,12,4,579,1,951648.0,0.0,951648,2024-08-01 12:57:00,Completada
11854,4233,30,348,22,8,4,579,1,1854576.0,0.0,1854576,2024-08-01 14:32:00,Completada
11855,4233,14,348,22,8,4,579,3,3484558.0,0.0,10453674,2024-08-01 14:32:00,Completada
11856,4233,56,348,22,8,4,579,4,3481964.0,0.0,13927856,2024-08-01 14:32:00,Completada
11857,3148,22,421,6,7,1,579,4,1731906.0,0.05,6581243,2024-08-01 19:47:00,Completada
11858,3838,60,187,17,10,6,579,2,2588013.0,0.0,5176026,2024-08-01 19:59:00,Completada
11859,3838,61,187,17,10,6,579,4,1311538.0,0.0,5246152,2024-08-01 19:59:00,Completada
11860,2337,65,312,11,7,2,579,3,4414355.0,0.15,11256605,2024-08-01 20:22:00,Completada
11861,2337,71,312,11,7,2,579,2,2028496.0,0.1,3651293,2024-08-01 20:22:00,Completada
11862,2337,51,312,11,7,2,579,4,4190173.0,0.0,16760692,2024-08-01 20:22:00,Completada
11863,2337,22,312,11,7,2,579,4,1731906.0,0.2,5542099,2024-08-01 20:22:00,Completada
11864,2337,49,312,11,7,2,579,3,1993884.0,0.1,5383487,2024-08-01 20:22:00,Completada
11865,2337,61,312,11,7,2,579,4,1311538.0,0.0,5246152,2024-08-01 20:22:00,Completada
11866,1118,69,303,2,14,3,579,1,4234839.0,0.0,4234839,2024-08-01 20:54:00,Completada
11867,1118,37,303,2,14,3,579,4,3993742.0,0.0,15974968,2024-08-01 20:54:00,Completada
11868,1118,36,303,2,14,3,579,3,4083995.0,0.0,12251985,2024-08-01 20:54:00,Completada
11869,1118,33,303,2,14,3,579,4,2356800.0,0.0,9427200,2024-08-01 20:54:00,Completada
11870,1599,28,323,22,6,2,580,2,2967557.0,0.15,5044847,2024-08-02 08:58:00,Pendiente
11871,1599,80,323,22,6,2,580,2,4868583.0,0.0,9737166,2024-08-02 08:58:00,Pendiente
11872,1599,7,323,22,6,2,580,2,849772.0,0.05,1614567,2024-08-02 08:58:00,Pendiente
11873,1599,53,323,22,6,2,580,1,3678728.0,0.0,3678728,2024-08-02 08:58:00,Pendiente
11874,1599,71,323,22,6,2,580,1,2028496.0,0.0,2028496,2024-08-02 08:58:00,Pendiente
11875,1599,69,323,22,6,2,580,2,4234839.0,0.05,8046194,2024-08-02 08:58:00,Pendiente
11876,3058,13,229,22,13,2,580,4,1241912.0,0.0,4967648,2024-08-02 13:51:00,Completada
11877,3058,70,229,22,13,2,580,3,4283058.0,0.05,12206715,2024-08-02 13:51:00,Completada
11878,3058,16,229,22,13,2,580,2,748954.0,0.0,1497908,2024-08-02 13:51:00,Completada
11879,398,27,153,1,3,5,580,1,2768937.0,0.15,2353596,2024-08-02 14:26:00,Devuelta
11880,398,15,153,1,3,5,580,2,3564230.0,0.0,7128460,2024-08-02 14:26:00,Devuelta
11881,398,9,153,1,3,5,580,4,2794929.0,0.0,11179716,2024-08-02 14:26:00,Devuelta
11882,783,44,395,5,13,5,580,1,3558636.0,0.0,3558636,2024-08-02 14:29:00,Completada
11883,783,40,395,5,13,5,580,3,3482106.0,0.0,10446318,2024-08-02 14:29:00,Completada
11884,783,80,395,5,13,5,580,4,4868583.0,0.0,19474332,2024-08-02 14:29:00,Completada
11885,783,70,395,5,13,5,580,2,4283058.0,0.0,8566116,2024-08-02 14:29:00,Completada
11886,783,28,395,5,13,5,580,2,2967557.0,0.0,5935114,2024-08-02 14:29:00,Completada
11887,115,5,196,17,7,6,580,3,1354368.0,0.1,3656794,2024-08-02 19:55:00,Pendiente
11888,115,55,196,17,7,6,580,2,2711825.0,0.0,5423650,2024-08-02 19:55:00,Pendiente
11889,115,63,196,17,7,6,580,4,4827443.0,0.0,19309772,2024-08-02 19:55:00,Pendiente
11890,115,7,196,17,7,6,580,1,849772.0,0.0,849772,2024-08-02 19:55:00,Pendiente
11891,1723,72,251,4,12,2,581,1,4439973.0,0.0,4439973,2024-08-03 09:13:00,Completada
11892,1723,8,251,4,12,2,581,4,1101633.0,0.0,4406532,2024-08-03 09:13:00,Completada
11893,1723,16,251,4,12,2,581,3,748954.0,0.0,2246862,2024-08-03 09:13:00,Completada
11894,1723,23,251,4,12,2,581,4,3175413.0,0.0,12701652,2024-08-03 09:13:00,Completada
11895,1723,4,251,4,12,2,581,3,3465256.0,0.0,10395768,2024-08-03 09:13:00,Completada
11896,1723,74,251,4,12,2,581,1,4678819.0,0.0,4678819,2024-08-03 09:13:00,Completada
11897,1723,33,251,4,12,2,581,2,2356800.0,0.05,4477920,2024-08-03 09:13:00,Completada
11898,1723,79,251,4,12,2,581,4,4701266.0,0.1,16924558,2024-08-03 09:13:00,Completada
11899,2456,63,413,3,13,6,581,4,4827443.0,0.0,19309772,2024-08-03 12:12:00,Completada
11900,2456,43,413,3,13,6,581,1,1109003.0,0.0,1109003,2024-08-03 12:12:00,Completada
11901,2456,15,413,3,13,6,581,4,3564230.0,0.0,14256920,2024-08-03 12:12:00,Completada
11902,2456,40,413,3,13,6,581,2,3482106.0,0.0,6964212,2024-08-03 12:12:00,Completada
11903,2456,47,413,3,13,6,581,3,489921.0,0.0,1469763,2024-08-03 12:12:00,Completada
11904,2456,10,413,3,13,6,581,4,2025142.0,0.0,8100568,2024-08-03 12:12:00,Completada
11905,1017,3,119,10,10,5,581,2,2429302.0,0.1,4372744,2024-08-03 13:35:00,Enviada
11906,3693,77,246,22,17,4,581,1,2907626.0,0.1,2616863,2024-08-03 14:35:00,Completada
11907,3693,7,246,22,17,4,581,1,849772.0,0.0,849772,2024-08-03 14:35:00,Completada
11908,3693,78,246,22,17,4,581,2,1867691.0,0.1,3361844,2024-08-03 14:35:00,Completada
11909,3693,31,246,22,17,4,581,3,1218378.0,0.0,3655134,2024-08-03 14:35:00,Completada
11910,3693,19,246,22,17,4,581,1,4883309.0,0.0,4883309,2024-08-03 14:35:00,Completada
11911,3693,63,246,22,17,4,581,4,4827443.0,0.05,18344283,2024-08-03 14:35:00,Completada
11912,3693,22,246,22,17,4,581,1,1731906.0,0.05,1645311,2024-08-03 14:35:00,Completada
11913,4662,47,444,16,4,4,581,1,489921.0,0.1,440929,2024-08-03 15:07:00,Completada
11914,4662,72,444,16,4,4,581,1,4439973.0,0.15,3773977,2024-08-03 15:07:00,Completada
11915,4662,48,444,16,4,4,581,2,4703211.0,0.0,9406422,2024-08-03 15:07:00,Completada
11916,4662,22,444,16,4,4,581,3,1731906.0,0.15,4416360,2024-08-03 15:07:00,Completada
11917,4662,66,444,16,4,4,581,3,951648.0,0.0,2854944,2024-08-03 15:07:00,Completada
11918,4662,29,444,16,4,4,581,4,413458.0,0.15,1405757,2024-08-03 15:07:00,Completada
11919,4662,60,444,16,4,4,581,4,2588013.0,0.1,9316847,2024-08-03 15:07:00,Completada
11920,2799,15,380,11,14,2,581,2,3564230.0,0.0,7128460,2024-08-03 15:38:00,Completada
11921,2799,2,380,11,14,2,581,1,2675106.0,0.0,2675106,2024-08-03 15:38:00,Completada
11922,2312,28,305,9,15,5,581,4,2967557.0,0.0,11870228,2024-08-03 17:15:00,Completada
11923,2312,43,305,9,15,5,581,3,1109003.0,0.0,3327009,2024-08-03 17:15:00,Completada
11924,4594,20,338,24,19,4,581,3,2061075.0,0.0,6183225,2024-08-03 20:54:00,Completada
11925,4594,1,338,24,19,4,581,4,831633.0,0.0,3326532,2024-08-03 20:54:00,Completada
11926,3039,11,399,14,20,4,582,3,333812.0,0.0,1001436,2024-08-04 10:53:00,Completada
11927,3039,65,399,14,20,4,582,2,4414355.0,0.0,8828710,2024-08-04 10:53:00,Completada
11928,3039,7,399,14,20,4,582,3,849772.0,0.0,2549316,2024-08-04 10:53:00,Completada
11929,3212,51,447,22,20,6,582,2,4190173.0,0.0,8380346,2024-08-04 11:05:00,Completada
11930,3212,55,447,22,20,6,582,2,2711825.0,0.05,5152468,2024-08-04 11:05:00,Completada
11931,3212,68,447,22,20,6,582,1,3504786.0,0.0,3504786,2024-08-04 11:05:00,Completada
11932,2542,53,357,1,13,6,582,1,3678728.0,0.0,3678728,2024-08-04 14:44:00,Completada
11933,2542,25,357,1,13,6,582,2,2659364.0,0.0,5318728,2024-08-04 14:44:00,Completada
11934,2542,37,357,1,13,6,582,2,3993742.0,0.0,7987484,2024-08-04 14:44:00,Completada
11935,556,73,258,12,20,1,582,1,4256133.0,0.15,3617713,2024-08-04 21:05:00,Enviada
11936,556,24,258,12,20,1,582,2,3406720.0,0.05,6472768,2024-08-04 21:05:00,Enviada
11937,556,35,258,12,20,1,582,3,2000134.0,0.2,4800322,2024-08-04 21:05:00,Enviada
11938,556,62,258,12,20,1,582,3,4981306.0,0.2,11955134,2024-08-04 21:05:00,Enviada
11939,556,9,258,12,20,1,582,3,2794929.0,0.0,8384787,2024-08-04 21:05:00,Enviada
11940,4457,4,150,19,7,1,583,4,3465256.0,0.05,13167973,2024-08-05 10:53:00,Completada
11941,4457,6,150,19,7,1,583,4,1228186.0,0.05,4667107,2024-08-05 10:53:00,Completada
11942,4457,64,150,19,7,1,583,2,2795884.0,0.1,5032591,2024-08-05 10:53:00,Completada
11943,4457,52,150,19,7,1,583,2,3381694.0,0.15,5748880,2024-08-05 10:53:00,Completada
11944,4457,48,150,19,7,1,583,2,4703211.0,0.0,9406422,2024-08-05 10:53:00,Completada
11945,4457,58,150,19,7,1,583,1,883025.0,0.0,883025,2024-08-05 10:53:00,Completada
11946,4457,74,150,19,7,1,583,1,4678819.0,0.15,3976996,2024-08-05 10:53:00,Completada
11947,4457,56,150,19,7,1,583,3,3481964.0,0.0,10445892,2024-08-05 10:53:00,Completada
11948,2662,75,197,25,7,1,583,2,3928850.0,0.0,7857700,2024-08-05 15:10:00,Completada
11949,2662,9,197,25,7,1,583,3,2794929.0,0.05,7965548,2024-08-05 15:10:00,Completada
11950,2662,67,197,25,7,1,583,4,1401568.0,0.2,4485018,2024-08-05 15:10:00,Completada
11951,2662,7,197,25,7,1,583,4,849772.0,0.05,3229134,2024-08-05 15:10:00,Completada
11952,678,78,399,19,13,3,583,1,1867691.0,0.1,1680922,2024-08-05 15:41:00,Completada
11953,2225,22,247,13,3,5,583,1,1731906.0,0.15,1472120,2024-08-05 17:42:00,Completada
